ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
92500.0,370.000,77.50,140.50,2945.500,2575.500,1.035,186.0,3.344e+00,6.106e-05,52.984,55.497,277.4,1.535e+05,0.000,568.721,172.3,2.125e+00,4.124e-05,0.0,5.551e-05,6.717e-05,6.092e-05,-0.2,9.55,277.7,22.74,48.1,34.6,62.9,47.7,63.4,0.0,30.2,5.6,93.6,5.6,45.0,45.0,137.05,17.72,163.33,13.52,60.85,74.97,9.94,1377648.0,1.2747e+21,2.944e+02,1.405e+00,28.156,0.9969,5.6529e+19,5.73,4.43,36.40,1.1951e+21,93.24,93.76,28.00,2.3039e+19,1.03,1.81,16.00,0.490
93000.0,372.000,77.80,141.00,2947.500,2575.500,1.033,185.7,3.223e+00,5.895e-05,52.937,55.624,277.1,1.535e+05,0.000,570.182,172.0,2.041e+00,3.969e-05,0.0,5.359e-05,6.484e-05,6.317e-05,7.2,9.55,267.7,22.56,48.5,35.0,63.4,59.2,62.7,0.0,26.9,21.2,89.6,21.2,45.0,45.0,137.05,17.72,163.46,13.50,61.08,74.97,9.94,1377648.0,1.2304e+21,2.944e+02,1.405e+00,28.156,0.9969,5.4631e+19,5.74,4.44,36.40,1.1536e+21,93.23,93.75,28.00,2.2224e+19,1.03,1.81,16.00,0.491
93500.0,374.000,78.10,141.50,2949.500,2575.500,1.032,185.4,3.106e+00,5.690e-05,52.943,55.630,276.9,1.535e+05,0.000,572.207,171.7,1.961e+00,3.820e-05,0.0,5.173e-05,6.259e-05,5.793e-05,1.8,9.55,274.5,22.39,49.0,35.4,63.9,51.6,61.9,0.0,-3.9,30.8,58.0,30.8,45.0,45.0,137.05,17.72,163.60,13.47,61.33,74.97,9.94,1377648.0,1.1877e+21,2.944e+02,1.405e+00,28.157,0.9969,5.2795e+19,5.75,4.45,36.40,1.1135e+21,93.23,93.75,28.00,2.1439e+19,1.03,1.81,16.00,0.492
94000.0,376.000,78.40,142.00,2951.500,2575.500,1.031,185.1,2.993e+00,5.493e-05,52.879,55.741,276.7,1.535e+05,0.000,573.481,171.3,1.883e+00,3.677e-05,0.0,4.994e-05,6.043e-05,5.435e-05,-1.1,9.55,278.1,22.21,49.4,35.8,64.3,47.8,61.2,0.0,-24.5,53.1,36.7,53.1,45.0,45.0,137.05,17.72,163.73,13.45,61.57,74.97,9.94,1377648.0,1.1465e+21,2.944e+02,1.405e+00,28.157,0.9969,5.1021e+19,5.75,4.45,36.40,1.0748e+21,93.22,93.75,28.00,2.0682e+19,1.03,1.80,16.00,0.493
94500.0,378.000,78.70,142.50,2953.500,2575.500,1.029,184.7,2.884e+00,5.303e-05,52.884,55.746,276.4,1.535e+05,0.000,575.506,171.0,1.809e+00,3.539e-05,0.0,4.821e-05,5.833e-05,5.279e-05,-0.5,9.55,277.1,22.03,49.8,36.2,64.8,49.2,60.4,0.0,22.8,47.3,83.2,47.3,45.0,45.0,137.05,17.72,163.86,13.42,61.82,74.97,9.94,1377648.0,1.1068e+21,2.944e+02,1.405e+00,28.158,0.9969,4.9306e+19,5.76,4.45,36.40,1.0375e+21,93.22,93.74,28.00,1.9953e+19,1.02,1.80,16.00,0.494
95000.0,380.000,79.00,143.00,2955.500,2575.500,1.028,184.4,2.779e+00,5.119e-05,52.890,55.752,276.2,1.535e+05,0.000,577.530,170.6,1.738e+00,3.406e-05,0.0,4.654e-05,5.631e-05,5.117e-05,-0.1,9.55,276.2,21.85,50.3,36.6,65.3,50.2,59.7,0.0,4.2,25.5,63.9,25.5,45.0,45.0,137.05,17.72,163.99,13.40,62.06,74.97,9.94,1377648.0,1.0685e+21,2.944e+02,1.405e+00,28.158,0.9969,4.7648e+19,5.76,4.46,36.40,1.0016e+21,93.21,93.74,28.00,1.9250e+19,1.02,1.80,16.00,0.494
95500.0,382.000,79.30,143.50,2957.500,2575.500,1.026,184.1,2.678e+00,4.942e-05,52.808,55.847,275.9,1.535e+05,0.000,578.600,170.2,1.669e+00,3.279e-05,0.0,4.493e-05,5.437e-05,4.640e-05,-6.1,9.55,284.8,21.66,50.7,37.0,65.8,41.5,58.9,0.0,-33.6,62.6,25.3,62.6,45.0,45.0,137.05,17.72,164.12,13.37,62.31,74.98,9.94,1377648.0,1.0315e+21,2.944e+02,1.405e+00,28.159,0.9969,4.6046e+19,5.77,4.46,36.40,9.6686e+20,93.21,93.74,28.00,1.8573e+19,1.02,1.80,16.00,0.495
96000.0,384.000,79.60,144.00,2959.500,2575.500,1.025,183.7,2.580e+00,4.772e-05,52.813,55.852,275.6,1.535e+05,0.000,580.623,169.8,1.603e+00,3.156e-05,0.0,4.338e-05,5.249e-05,4.602e-05,-3.6,9.55,280.7,21.48,51.2,37.4,66.3,45.8,58.1,0.0,-39.1,91.9,19.0,91.9,45.0,45.0,137.06,17.72,164.25,13.35,62.57,74.98,9.94,1377648.0,9.9577e+20,2.943e+02,1.405e+00,28.159,0.9969,4.4496e+19,5.78,4.47,36.40,9.3336e+20,93.20,93.73,28.00,1.7920e+19,1.02,1.80,16.00,0.496
96500.0,386.000,79.90,144.50,2961.500,2575.500,1.024,183.3,2.486e+00,4.607e-05,52.720,55.902,275.3,1.535e+05,0.000,581.570,169.5,1.540e+00,3.038e-05,0.0,4.188e-05,5.067e-05,4.415e-05,-4.2,9.55,281.2,21.29,51.6,37.8,66.8,45.3,57.3,0.0,-65.1,124.8,-7.8,124.8,45.0,45.0,137.06,17.72,164.38,13.33,62.82,74.98,9.94,1377648.0,9.6132e+20,2.943e+02,1.405e+00,28.160,0.9969,4.2998e+19,5.78,4.47,36.40,9.0103e+20,93.20,93.73,28.00,1.7291e+19,1.02,1.80,16.00,0.497
97000.0,388.000,80.20,145.00,2963.500,2575.500,1.022,183.0,2.395e+00,4.447e-05,52.726,55.907,275.1,1.536e+05,0.000,583.592,169.1,1.479e+00,2.924e-05,0.0,4.043e-05,4.892e-05,4.401e-05,-1.0,9.55,276.5,21.09,52.1,38.3,67.3,50.5,56.5,0.0,-61.9,126.0,-5.4,126.0,45.0,45.0,137.06,17.72,164.51,13.30,63.08,74.98,9.94,1377648.0,9.2806e+20,2.943e+02,1.405e+00,28.160,0.9969,4.1549e+19,5.79,4.48,36.40,8.6983e+20,93.19,93.73,28.00,1.6684e+19,1.02,1.80,16.00,0.497
97500.0,390.000,80.50,145.50,2965.500,2575.500,1.021,182.6,2.307e+00,4.294e-05,52.730,55.912,274.8,1.536e+05,0.000,585.614,168.7,1.420e+00,2.815e-05,0.0,3.903e-05,4.723e-05,4.095e-05,-4.6,9.55,281.4,20.90,52.5,38.7,67.8,45.5,55.6,0.0,-60.9,108.3,-5.2,108.3,45.0,45.0,137.06,17.72,164.64,13.28,63.34,74.98,9.94,1377648.0,8.9595e+20,2.943e+02,1.405e+00,28.161,0.9969,4.0147e+19,5.79,4.48,36.40,8.3970e+20,93.19,93.72,28.00,1.6099e+19,1.02,1.80,16.00,0.498
98000.0,392.000,80.80,146.00,2967.500,2575.500,1.019,182.2,2.223e+00,4.145e-05,52.622,55.933,274.5,1.536e+05,0.000,586.378,168.3,1.363e+00,2.710e-05,0.0,3.768e-05,4.560e-05,3.889e-05,-6.2,9.55,283.4,20.70,53.0,39.1,68.3,43.5,54.8,0.0,-42.1,116.5,12.7,116.5,45.0,45.0,137.06,17.72,164.77,13.25,63.60,74.98,9.94,1377648.0,8.6495e+20,2.943e+02,1.405e+00,28.161,0.9969,3.8792e+19,5.80,4.48,36.40,8.1062e+20,93.18,93.72,28.00,1.5535e+19,1.02,1.80,16.00,0.499
98500.0,394.000,81.10,146.50,2969.500,2575.500,1.018,181.8,2.141e+00,4.002e-05,52.627,55.938,274.2,1.536e+05,0.000,588.399,167.9,1.309e+00,2.608e-05,0.0,3.638e-05,4.402e-05,3.803e-05,-5.0,9.55,281.2,20.50,53.4,39.5,68.8,45.8,53.9,0.0,-52.0,75.3,1.9,75.3,45.0,45.0,137.06,17.72,164.90,13.23,63.86,74.98,9.94,1377648.0,8.3501e+20,2.943e+02,1.405e+00,28.162,0.9969,3.7481e+19,5.80,4.49,36.40,7.8254e+20,93.18,93.72,28.00,1.4990e+19,1.02,1.80,16.00,0.499
99000.0,396.000,81.40,147.00,2971.500,2575.500,1.017,181.4,2.063e+00,3.863e-05,52.507,55.953,273.9,1.536e+05,0.000,589.025,167.5,1.257e+00,2.511e-05,0.0,3.512e-05,4.250e-05,3.806e-05,-1.5,9.55,276.0,20.30,53.9,39.9,69.3,51.6,53.0,0.0,-82.4,84.4,-29.4,84.4,45.0,45.0,137.06,17.72,165.03,13.20,64.13,74.98,9.94,1377648.0,8.0612e+20,2.943e+02,1.405e+00,28.162,0.9969,3.6213e+19,5.81,4.49,36.40,7.5544e+20,93.17,93.71,28.00,1.4465e+19,1.02,1.79,16.00,0.500
99500.0,398.000,81.70,147.50,2973.500,2575.500,1.015,181.0,1.987e+00,3.730e-05,52.511,55.958,273.6,1.536e+05,0.000,591.045,167.0,1.207e+00,2.417e-05,0.0,3.391e-05,4.103e-05,3.744e-05,0.4,9.55,273.0,20.09,54.3,40.3,69.8,54.9,52.1,0.0,-62.9,62.4,-10.8,62.4,45.0,45.0,137.06,17.72,165.16,13.18,64.39,74.98,9.94,1377648.0,7.7822e+20,2.943e+02,1.405e+00,28.162,0.9969,3.4987e+19,5.81,4.50,36.40,7.2927e+20,93.17,93.71,28.00,1.3959e+19,1.02,1.79,16.00,0.501
100000.0,400.000,82.00,148.00,2975.500,2575.500,1.014,180.6,1.914e+00,3.601e-05,52.516,55.963,273.3,1.536e+05,0.000,593.066,166.6,1.159e+00,2.326e-05,0.0,3.273e-05,3.961e-05,3.774e-05,4.8,9.55,266.9,19.88,54.8,40.7,70.3,62.2,51.2,0.0,-43.4,68.1,7.9,68.1,45.0,45.0,137.06,17.72,165.29,13.15,64.66,74.98,9.94,1377648.0,7.5127e+20,2.943e+02,1.405e+00,28.163,0.9969,3.3801e+19,5.82,4.50,36.40,7.0400e+20,93.17,93.71,28.00,1.3471e+19,1.02,1.79,16.00,0.501
