ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,
21000.0,1480.000,34.60,69.00,26845.562,25365.562,7.854,560.2,3.656e-03,1.586e-09,366.495,348.415,1794.3,1.000e+05,0.000,6275.980,560.2,3.656e-03,1.586e-09,0.0,1.397e-09,1.800e-09,1.847e-09,16.4,12.70,1662.8,106.41,0.0,-11.9,13.5,16.4,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,196.24,3.52,83.98,171.93,19.81,62064.0,4.7172e+17,4.115e+03,1.397e+00,2.025,1.0021,4.7092e+17,99.61,99.83,2.02,7.4949e+14,0.31,0.16,4.00,4.7172e+13,0.08,0.01,16.04,
21500.0,1520.000,34.90,69.50,26882.654,25362.654,7.833,563.2,3.245e-03,1.400e-09,309.119,296.401,1799.3,1.000e+05,0.000,5330.323,563.2,3.245e-03,1.400e-09,0.0,1.233e-09,1.589e-09,1.565e-09,11.8,12.70,1701.8,106.37,0.0,-11.9,13.5,11.8,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,193.34,3.74,82.21,171.93,19.81,62064.0,4.1642e+17,4.116e+03,1.396e+00,2.024,1.0021,4.1579e+17,99.64,99.85,2.02,5.8706e+14,0.28,0.14,4.00,4.1642e+13,0.08,0.01,16.04,
22000.0,1560.000,35.20,70.00,26919.735,25359.735,7.811,566.3,2.851e-03,1.223e-09,309.119,296.401,1804.3,1.000e+05,0.000,5370.323,566.3,2.851e-03,1.223e-09,0.0,1.078e-09,1.388e-09,1.568e-09,28.2,12.70,1593.3,106.32,0.0,-11.9,13.5,28.2,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,190.44,3.97,80.39,171.93,19.81,62064.0,3.6391e+17,4.117e+03,1.396e+00,2.024,1.0020,3.6342e+17,99.67,99.87,2.02,4.5318e+14,0.25,0.12,4.00,3.6391e+13,0.08,0.01,16.04,
22500.0,1600.000,35.50,70.50,26956.806,25356.806,7.790,569.4,2.505e-03,1.069e-09,309.119,296.401,1809.2,1.000e+05,0.000,5410.323,569.4,2.505e-03,1.069e-09,0.0,9.415e-10,1.213e-09,1.210e-09,13.3,12.70,1700.0,106.27,0.0,-11.9,13.5,13.3,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,187.54,4.20,78.51,171.94,19.81,62064.0,3.1802e+17,4.117e+03,1.396e+00,2.024,1.0021,3.1764e+17,99.70,99.88,2.02,3.4983e+14,0.22,0.11,4.00,3.1802e+13,0.08,0.01,16.04,
23000.0,1640.000,35.80,71.00,26993.868,25353.868,7.768,572.4,2.222e-03,9.428e-10,333.783,319.445,1814.1,1.000e+05,0.000,5882.003,572.4,2.222e-03,9.428e-10,0.0,8.307e-10,1.070e-09,1.231e-09,30.6,12.70,1587.6,106.21,0.0,-11.9,13.5,30.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,184.64,4.42,76.58,171.94,19.81,62064.0,2.8062e+17,4.118e+03,1.396e+00,2.023,1.0020,2.8032e+17,99.73,99.89,2.02,2.7177e+14,0.19,0.10,4.00,2.8062e+13,0.08,0.01,16.04,
23500.0,1680.000,36.10,71.50,27030.921,25350.921,7.747,575.4,1.971e-03,8.319e-10,333.783,319.445,1818.9,1.000e+05,0.000,5922.003,575.4,1.971e-03,8.319e-10,0.0,7.329e-10,9.442e-10,9.014e-10,8.4,12.70,1747.3,106.16,0.0,-11.9,13.5,8.4,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,181.74,4.65,74.61,171.94,19.81,62064.0,2.4762e+17,4.118e+03,1.396e+00,2.023,1.0020,2.4739e+17,99.75,99.90,2.02,2.1112e+14,0.17,0.09,4.00,2.4762e+13,0.08,0.01,16.04,
24000.0,1720.000,36.40,72.00,27067.965,25347.965,7.726,578.7,1.730e-03,7.259e-10,283.696,271.867,1824.1,1.000e+05,0.000,5070.353,578.7,1.730e-03,7.259e-10,0.0,6.396e-10,8.240e-10,6.760e-10,-6.9,12.70,1890.3,106.10,0.0,-11.9,13.5,-6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,178.84,4.88,72.59,171.94,19.81,62064.0,2.1612e+17,4.118e+03,1.396e+00,2.023,1.0020,2.1593e+17,99.77,99.91,2.02,1.6322e+14,0.15,0.08,4.00,2.1611e+13,0.08,0.01,16.04,
24500.0,1760.000,36.70,72.50,27105.000,25345.000,7.705,582.2,1.503e-03,6.266e-10,283.696,271.867,1829.7,1.000e+05,0.000,5110.353,582.2,1.503e-03,6.266e-10,0.0,5.521e-10,7.112e-10,5.456e-10,-12.9,12.70,1960.9,106.05,0.0,-11.9,13.5,-12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,175.94,5.10,70.54,171.94,19.81,62064.0,1.8656e+17,4.119e+03,1.396e+00,2.023,1.0020,1.8642e+17,99.79,99.92,2.02,1.2559e+14,0.13,0.07,4.00,1.8656e+13,0.08,0.01,16.04,
25000.0,1800.000,37.00,73.00,27142.027,25342.027,7.684,585.7,1.305e-03,5.409e-10,283.696,271.867,1835.2,1.000e+05,0.000,5150.353,585.7,1.305e-03,5.409e-10,0.0,4.766e-10,6.139e-10,4.239e-10,-21.6,12.70,2073.1,105.99,0.0,-11.9,13.5,-21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,173.04,5.33,68.44,171.94,19.81,62064.0,1.6105e+17,4.119e+03,1.396e+00,2.023,1.0021,1.6094e+17,99.80,99.93,2.02,9.6631e+13,0.12,0.06,4.00,1.6105e+13,0.08,0.01,16.04,
25500.0,1840.000,37.30,73.50,27179.047,25339.047,7.664,588.3,1.164e-03,4.801e-10,348.807,335.596,1839.4,1.000e+05,0.000,6372.409,588.3,1.164e-03,4.801e-10,0.0,4.230e-10,5.449e-10,4.453e-10,-7.3,12.70,1910.0,105.93,0.0,-11.9,13.5,-7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,170.14,5.56,66.32,171.94,19.81,62064.0,1.4296e+17,4.120e+03,1.396e+00,2.023,1.0021,1.4287e+17,99.81,99.93,2.02,7.9743e+13,0.11,0.06,4.00,1.4296e+13,0.08,0.01,16.04,
26000.0,1880.000,37.60,74.00,27216.058,25336.058,7.643,591.0,1.038e-03,4.262e-10,348.807,335.596,1843.5,1.000e+05,0.000,6412.409,591.0,1.038e-03,4.262e-10,0.0,3.755e-10,4.837e-10,3.777e-10,-11.4,12.70,1958.3,105.87,0.0,-11.9,13.5,-11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,167.24,5.78,64.16,171.94,19.81,62064.0,1.2690e+17,4.120e+03,1.396e+00,2.022,1.0021,1.2682e+17,99.82,99.94,2.02,6.5807e+13,0.10,0.05,4.00,1.2690e+13,0.08,0.01,16.04,
26500.0,1920.000,37.90,74.50,27253.063,25333.063,7.622,593.7,9.236e-04,3.776e-10,338.759,325.272,1847.8,1.000e+05,0.000,6267.107,593.7,9.236e-04,3.776e-10,0.0,3.327e-10,4.285e-10,3.415e-10,-9.6,12.70,1943.0,105.81,0.0,-11.9,13.5,-9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,164.34,6.01,61.97,171.94,19.81,62064.0,1.1244e+17,4.120e+03,1.396e+00,2.022,1.0021,1.1237e+17,99.83,99.94,2.02,5.0758e+13,0.09,0.05,4.00,1.1243e+13,0.08,0.01,16.04,
27000.0,1960.000,38.20,75.00,27290.060,25330.060,7.602,596.6,8.207e-04,3.339e-10,338.759,325.272,1852.3,1.000e+05,0.000,6307.107,596.6,8.207e-04,3.339e-10,0.0,2.942e-10,3.790e-10,3.926e-10,17.6,12.70,1708.2,105.74,0.0,-11.9,13.5,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,161.44,6.24,59.76,171.94,19.81,62064.0,9.9433e+16,4.120e+03,1.396e+00,2.022,1.0020,9.9386e+16,99.85,99.95,2.02,3.6592e+13,0.07,0.04,4.00,9.9433e+12,0.08,0.01,16.04,
27500.0,2000.000,38.50,75.50,27327.051,25327.051,7.582,599.5,7.293e-04,2.953e-10,338.759,325.272,1856.8,1.000e+05,0.000,6347.107,599.5,7.293e-04,2.953e-10,0.0,2.601e-10,3.351e-10,2.611e-10,-11.6,12.70,1974.5,105.68,0.0,-11.9,13.5,-11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,158.54,6.46,57.52,171.94,19.81,62064.0,8.7935e+16,4.120e+03,1.396e+00,2.022,1.0020,8.7900e+16,99.86,99.96,2.02,2.6380e+13,0.06,0.03,4.00,8.7935e+12,0.08,0.01,16.04,
28000.0,2040.000,38.80,76.00,27364.036,25324.036,7.561,602.9,6.422e-04,2.585e-10,314.478,301.084,1862.0,1.000e+05,0.000,5932.168,602.9,6.422e-04,2.585e-10,0.0,2.278e-10,2.934e-10,2.613e-10,1.1,12.70,1852.0,105.61,0.0,-11.9,13.5,1.1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,155.64,6.69,55.26,171.94,19.81,62064.0,7.6998e+16,4.120e+03,1.396e+00,2.022,1.0020,7.6971e+16,99.87,99.96,2.02,1.9641e+13,0.05,0.03,4.00,7.6998e+12,0.08,0.01,16.04,
28500.0,2080.000,39.10,76.50,27401.015,25321.015,7.541,606.3,5.655e-04,2.264e-10,314.478,301.084,1867.2,1.000e+05,0.000,5972.168,606.3,5.655e-04,2.264e-10,0.0,1.994e-10,2.569e-10,2.370e-10,4.7,12.70,1824.9,105.54,0.0,-11.9,13.5,4.7,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,152.74,6.92,52.98,171.94,19.81,62064.0,6.7422e+16,4.121e+03,1.396e+00,2.022,1.0020,6.7400e+16,99.88,99.97,2.02,1.4623e+13,0.04,0.02,4.00,6.7422e+12,0.08,0.01,16.04,
29000.0,2120.000,39.40,77.00,27437.988,25317.988,7.521,609.6,4.987e-04,1.985e-10,321.710,308.259,1872.3,1.000e+05,0.000,6149.980,609.6,4.987e-04,1.985e-10,0.0,1.749e-10,2.253e-10,1.832e-10,-7.7,12.70,1948.7,105.47,0.0,-11.9,13.5,-7.7,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,149.84,7.14,50.68,171.94,19.81,62064.0,5.9126e+16,4.121e+03,1.395e+00,2.022,1.0020,5.9109e+16,99.88,99.97,2.02,1.1825e+13,0.04,0.02,4.00,5.9126e+12,0.08,0.01,16.04,
29500.0,2160.000,39.70,77.50,27474.956,25314.956,7.501,612.9,4.404e-04,1.743e-10,321.710,308.259,1877.4,1.000e+05,0.000,6189.980,612.9,4.404e-04,1.743e-10,0.0,1.536e-10,1.979e-10,1.630e-10,-6.5,12.70,1941.3,105.40,0.0,-11.9,13.5,-6.5,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,146.94,7.37,48.37,171.94,19.81,62064.0,5.1931e+16,4.121e+03,1.395e+00,2.022,1.0020,5.1915e+16,99.88,99.97,2.02,1.0386e+13,0.04,0.02,4.00,5.1930e+12,0.08,0.01,16.04,
30000.0,2200.000,40.00,78.00,27511.920,25311.920,7.481,616.3,3.889e-04,1.531e-10,321.710,308.259,1882.4,1.000e+05,0.000,6229.980,616.3,3.889e-04,1.531e-10,0.0,1.349e-10,1.738e-10,1.334e-10,-12.9,12.70,2016.4,105.33,0.0,-11.9,13.5,-12.9,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,144.04,7.60,46.04,171.94,19.81,62064.0,4.5611e+16,4.121e+03,1.395e+00,2.022,1.0020,4.5597e+16,99.88,99.97,2.02,9.1221e+12,0.04,0.02,4.00,4.5610e+12,0.08,0.01,16.04,
30500.0,2240.000,40.30,78.50,27548.878,25308.878,7.462,619.2,3.508e-04,1.375e-10,388.453,371.119,1886.9,1.000e+05,0.000,7562.468,619.2,3.508e-04,1.375e-10,0.0,1.211e-10,1.560e-10,1.139e-10,-17.1,12.70,2072.7,105.26,0.0,-11.9,13.5,-17.1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,141.14,7.82,43.70,171.94,19.81,62064.0,4.0952e+16,4.121e+03,1.395e+00,2.022,1.0020,4.0941e+16,99.89,99.97,2.02,6.2072e+12,0.03,0.02,4.00,4.0952e+12,0.08,0.01,16.04,
31000.0,2280.000,40.60,79.00,27585.833,25305.833,7.442,622.2,3.165e-04,1.234e-10,388.453,371.119,1891.4,1.000e+05,0.000,7602.468,622.2,3.165e-04,1.234e-10,0.0,1.088e-10,1.401e-10,1.303e-10,5.6,12.70,1840.8,105.18,0.0,-11.9,13.5,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,138.24,8.05,41.35,171.94,19.81,62064.0,3.6769e+16,4.121e+03,1.395e+00,2.022,1.0020,3.6761e+16,99.90,99.98,2.02,4.2237e+12,0.02,0.01,4.00,3.6769e+12,0.08,0.01,16.04,
31500.0,2320.000,40.90,79.50,27622.784,25302.784,7.422,625.1,2.862e-04,1.111e-10,407.042,389.170,1895.7,1.000e+05,0.000,8007.222,625.1,2.862e-04,1.111e-10,0.0,9.789e-11,1.261e-10,1.128e-10,1.6,12.70,1881.1,105.10,0.0,-11.9,13.5,1.6,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,135.34,8.28,38.99,171.94,19.81,62064.0,3.3096e+16,4.121e+03,1.395e+00,2.022,1.0020,3.3089e+16,99.90,99.98,2.02,3.3096e+12,0.02,0.01,4.00,3.3096e+12,0.08,0.01,16.04,
32000.0,2360.000,41.20,80.00,27659.731,25299.731,7.403,627.9,2.594e-04,1.002e-10,407.042,389.170,1900.0,1.000e+05,0.000,8047.222,627.9,2.594e-04,1.002e-10,0.0,8.832e-11,1.138e-10,1.092e-10,9.0,12.70,1820.0,105.02,0.0,-11.9,13.5,9.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,132.44,8.50,36.62,171.94,19.81,62064.0,2.9863e+16,4.121e+03,1.395e+00,2.022,1.0021,2.9857e+16,99.90,99.98,2.02,2.9863e+12,0.02,0.01,4.00,2.9863e+12,0.08,0.01,16.04,
32500.0,2400.000,41.50,80.50,27696.675,25296.675,7.384,630.7,2.351e-04,9.046e-11,407.042,389.170,1904.2,1.000e+05,0.000,8087.222,630.7,2.351e-04,9.046e-11,0.0,7.970e-11,1.027e-10,1.091e-10,20.6,12.70,1733.8,104.95,0.0,-11.9,13.5,20.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,129.54,8.73,34.25,171.94,19.81,62064.0,2.6946e+16,4.121e+03,1.395e+00,2.022,1.0021,2.6941e+16,99.90,99.98,2.02,2.6946e+12,0.02,0.01,4.00,2.6946e+12,0.08,0.01,16.04,
33000.0,2440.000,41.80,81.00,27733.617,25293.617,7.364,633.3,2.129e-04,8.155e-11,402.112,385.998,1908.1,1.000e+05,0.000,8029.275,633.3,2.129e-04,8.155e-11,0.0,7.185e-11,9.256e-11,8.784e-11,7.7,12.70,1838.6,104.86,0.0,-11.9,13.5,7.7,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,48.43,46.51,126.64,8.96,31.87,171.94,19.81,62064.0,2.4294e+16,4.121e+03,1.395e+00,2.022,1.0021,2.4289e+16,99.90,99.98,2.02,2.4293e+12,0.02,0.01,4.00,2.4293e+12,0.08,0.01,16.04,
33500.0,2480.000,42.10,81.50,27770.555,25290.555,7.345,636.0,1.927e-04,7.352e-11,402.112,385.998,1912.0,1.000e+05,0.000,8069.275,636.0,1.927e-04,7.352e-11,0.0,6.478e-11,8.345e-11,6.463e-11,-12.1,12.70,2039.3,104.78,0.0,-11.9,13.5,-12.1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,123.74,9.18,29.49,171.94,19.81,62064.0,2.1902e+16,4.121e+03,1.395e+00,2.022,1.0021,2.1898e+16,99.90,99.98,2.02,2.1902e+12,0.02,0.01,4.00,2.1902e+12,0.08,0.01,16.04,
34000.0,2520.000,42.40,82.00,27807.492,25287.492,7.326,638.7,1.726e-04,6.557e-11,331.004,319.169,1916.1,1.000e+05,0.000,6678.809,638.7,1.726e-04,6.557e-11,0.0,5.777e-11,7.442e-11,6.346e-11,-3.2,12.70,1947.7,104.70,0.0,-11.9,13.5,-3.2,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,120.84,9.41,27.10,171.94,19.81,62064.0,1.9533e+16,4.121e+03,1.395e+00,2.022,1.0021,1.9530e+16,99.91,99.98,2.02,1.3121e+12,0.01,0.01,4.00,1.9533e+12,0.08,0.01,16.04,
34500.0,2560.000,42.70,82.50,27844.427,25284.427,7.307,641.6,1.530e-04,5.785e-11,331.004,319.169,1920.4,1.000e+05,0.000,6718.809,641.6,1.530e-04,5.785e-11,0.0,5.097e-11,6.566e-11,5.373e-11,-7.1,12.70,1992.7,104.61,0.0,-11.9,13.5,-7.1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,117.94,9.64,24.72,171.95,19.81,62064.0,1.7233e+16,4.121e+03,1.395e+00,2.021,1.0020,1.7231e+16,99.91,99.99,2.02,5.2237e+11,0.01,0.00,4.00,1.7233e+12,0.08,0.01,16.04,
35000.0,2600.000,43.00,83.00,27881.360,25281.360,7.288,644.4,1.355e-04,5.103e-11,331.004,319.169,1924.6,1.000e+05,0.000,6758.809,644.4,1.355e-04,5.103e-11,0.0,4.496e-11,5.792e-11,5.108e-11,0.1,12.70,1923.7,104.52,0.0,-11.9,13.5,0.1,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,115.04,9.86,22.33,171.95,19.81,62064.0,1.5204e+16,4.122e+03,1.395e+00,2.021,1.0020,1.5202e+16,99.92,99.99,2.02,2.0796e+11,0.00,0.00,4.00,1.5204e+12,0.08,0.01,16.04,
35500.0,2640.000,43.30,83.50,27918.293,25278.293,7.269,647.5,1.195e-04,4.480e-11,318.401,306.886,1929.1,1.000e+05,0.000,6541.463,647.5,1.195e-04,4.480e-11,0.0,3.947e-11,5.084e-11,4.249e-11,-5.2,12.70,1980.9,104.44,0.0,-11.9,13.5,-5.2,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,112.14,10.09,19.95,171.95,19.81,62064.0,1.3346e+16,4.122e+03,1.395e+00,2.021,1.0020,1.3344e+16,99.92,99.99,2.02,0.0000e+00,0.00,0.00,4.00,1.3346e+12,0.08,0.01,16.04,
36000.0,2680.000,43.60,84.00,27955.224,25275.224,7.250,650.5,1.054e-04,3.932e-11,318.401,306.886,1933.6,1.000e+05,0.000,6581.463,650.5,1.054e-04,3.932e-11,0.0,3.465e-11,4.463e-11,3.369e-11,-14.3,12.70,2088.9,104.35,0.0,-11.9,13.5,-14.3,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,109.24,10.32,17.57,171.95,19.81,62064.0,1.1715e+16,4.122e+03,1.394e+00,2.021,1.0020,1.1714e+16,99.92,99.99,2.02,0.0000e+00,0.00,0.00,4.00,1.1715e+12,0.08,0.01,16.04,
36500.0,2720.000,43.90,84.50,27992.155,25272.155,7.232,653.5,9.496e-05,3.525e-11,478.289,454.029,1938.0,1.000e+05,0.000,9936.454,653.5,9.496e-05,3.525e-11,0.0,3.106e-11,4.001e-11,3.283e-11,-6.9,12.70,2008.3,104.25,0.0,-11.9,13.5,-6.9,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,106.34,10.54,15.19,171.95,19.81,62064.0,1.0503e+16,4.122e+03,1.394e+00,2.021,1.0020,1.0502e+16,99.92,99.99,2.02,0.0000e+00,0.00,0.00,4.00,1.0503e+12,0.08,0.01,16.04,
37000.0,2760.000,44.20,85.00,28029.086,25269.086,7.213,656.5,8.734e-05,3.228e-11,478.289,454.029,1942.3,1.000e+05,0.000,9976.454,656.5,8.734e-05,3.228e-11,0.0,2.844e-11,3.664e-11,3.500e-11,8.4,12.70,1865.4,104.16,0.0,-11.9,13.5,8.4,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,103.44,10.77,12.82,171.95,19.81,62064.0,9.6173e+15,4.122e+03,1.394e+00,2.021,1.0020,9.6163e+15,99.92,99.99,2.02,0.0000e+00,0.00,0.00,4.00,9.6172e+11,0.08,0.01,16.04,
37500.0,2800.000,44.50,85.50,28066.017,25266.017,7.195,659.4,8.033e-05,2.956e-11,478.289,454.029,1946.6,1.000e+05,0.000,10016.454,659.4,8.033e-05,2.956e-11,0.0,2.604e-11,3.355e-11,3.250e-11,9.9,12.70,1856.5,104.07,0.0,-11.9,13.5,9.9,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,48.43,46.51,100.54,11.00,10.46,171.95,19.81,62064.0,8.8062e+15,4.122e+03,1.394e+00,2.021,1.0020,8.8053e+15,99.92,99.99,2.02,0.0000e+00,0.00,0.00,4.00,8.8062e+11,0.08,0.01,16.04,
