ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
0.0,0.000,22.00,48.00,24703.308,24703.308,10.985,71.2,1.000e+05,4.423e-01,23.805,41.988,608.2,1.000e+05,1.000,-0.000,71.5,1.000e+05,4.402e-01,0.0,4.336e-01,4.512e-01,4.512e-01,2.0,1.98,602.2,68.90,0.5,-1.5,2.5,2.5,-310.8,0.0,-8.4,-25.8,-319.3,-25.8,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.0201e+26,3.177e+03,1.636e+00,2.611,0.9977,8.1332e+25,61.69,79.73,2.02,1.9078e+25,28.65,18.70,4.00,1.6043e+24,9.66,1.57,16.04,-0.089
500.0,20.000,22.30,48.50,24721.732,24701.732,10.968,54.8,3.252e+04,1.866e-01,16.286,19.261,536.7,1.000e+05,0.325,18.297,55.3,3.277e+04,1.865e-01,0.0,1.773e-01,1.964e-01,1.841e-01,-1.4,5.12,540.4,396.66,0.1,-4.9,5.3,-1.3,-295.1,0.0,-42.1,-24.3,-337.2,-24.3,25.0,25.0,305.67,-21.99,289.99,4.10,123.79,240.92,29.92,57996.0,4.3043e+25,3.179e+03,1.653e+00,2.610,0.9979,3.4319e+25,61.71,79.73,2.02,8.0501e+24,28.66,18.70,4.00,6.7446e+23,9.63,1.57,16.04,-0.090
1000.0,40.000,22.60,49.00,24740.140,24700.140,10.951,50.3,8.631e+03,5.383e-02,14.764,15.210,515.2,1.000e+05,0.086,36.171,51.0,8.823e+03,5.432e-02,0.0,4.961e-02,5.841e-02,5.153e-02,-4.3,8.17,526.6,667.23,-0.9,-8.7,7.5,-5.1,-279.4,0.0,8.2,0.4,-271.3,0.4,28.8,25.0,305.67,-21.99,293.12,4.27,121.50,240.92,29.92,57996.0,1.2416e+25,3.185e+03,1.656e+00,2.609,0.9993,9.8999e+24,61.73,79.74,2.02,2.3222e+24,28.67,18.70,4.00,1.9369e+23,9.59,1.56,16.04,-0.090
1500.0,60.000,22.90,49.50,24758.532,24698.532,10.935,54.0,2.283e+03,1.326e-02,15.538,14.390,532.9,1.000e+05,0.023,58.730,55.1,2.387e+03,1.359e-02,0.0,1.187e-02,1.482e-02,1.422e-02,7.2,11.13,514.6,657.80,-2.4,-12.7,9.1,4.7,-263.7,0.0,18.3,15.8,-245.4,15.8,35.2,25.0,305.67,-21.99,296.25,4.45,119.22,240.92,29.92,57996.0,3.0564e+24,3.187e+03,1.650e+00,2.608,0.9998,2.4373e+24,61.77,79.74,2.02,5.7170e+23,28.69,18.71,4.00,4.7425e+22,9.54,1.55,16.04,-0.090
2000.0,80.000,23.20,50.00,24776.907,24696.907,10.919,68.9,7.205e+02,3.280e-03,19.442,13.728,598.2,1.000e+05,0.007,95.910,70.3,7.717e+02,3.443e-03,0.0,2.852e-03,3.772e-03,4.177e-03,27.4,14.02,530.1,648.36,-4.7,-17.2,9.5,21.3,-248.1,0.0,1.1,2.7,-247.0,2.7,41.6,25.0,305.67,-21.99,299.38,4.63,116.96,240.92,29.92,57996.0,7.5644e+23,3.190e+03,1.629e+00,2.607,1.0001,6.0327e+23,61.80,79.75,2.02,1.4151e+23,28.71,18.71,4.00,1.1662e+22,9.49,1.54,16.04,-0.091
2500.0,100.000,23.50,50.50,24795.267,24695.267,10.902,103.1,3.276e+02,9.958e-04,29.083,20.399,722.0,1.000e+05,0.003,166.387,104.7,3.557e+02,1.065e-03,0.0,8.694e-04,1.141e-03,1.021e-03,2.5,13.62,713.1,638.93,-6.5,-18.4,7.1,-4.1,-232.4,0.0,-0.6,-15.9,-233.0,-15.9,48.0,25.0,305.67,-21.99,302.51,4.80,114.72,240.92,29.92,57996.0,2.2998e+23,3.192e+03,1.585e+00,2.605,1.0000,1.8343e+23,61.85,79.76,2.02,4.3028e+22,28.73,18.71,4.00,3.5176e+21,9.42,1.53,16.04,-0.090
3000.0,120.000,23.80,51.00,24813.610,24693.610,10.886,117.0,1.761e+02,4.713e-04,33.644,30.220,763.4,1.000e+05,0.002,213.372,118.7,1.929e+02,5.087e-04,0.0,4.131e-04,5.377e-04,4.352e-04,-7.7,13.22,794.5,408.45,-7.4,-18.8,5.7,-14.5,-216.7,0.0,-17.7,-18.9,-234.4,-18.9,54.4,27.2,305.67,-21.99,305.64,4.98,112.49,240.92,29.92,57996.0,1.0893e+23,3.194e+03,1.560e+00,2.603,1.0000,8.6896e+22,61.91,79.77,2.02,2.0383e+22,28.76,18.71,4.00,1.6503e+21,9.34,1.52,16.04,-0.090
3500.0,140.000,24.10,51.50,24831.938,24691.938,10.870,120.1,9.926e+01,2.584e-04,34.913,33.326,772.7,1.000e+05,0.001,241.433,122.0,1.096e+02,2.811e-04,0.0,2.274e-04,2.937e-04,3.013e-04,16.6,12.82,715.7,297.77,-8.1,-19.1,4.5,7.2,-201.1,0.0,-45.0,41.0,-246.1,41.0,60.8,30.4,305.67,-21.99,308.77,5.15,110.27,240.92,29.92,57996.0,5.9784e+22,3.197e+03,1.555e+00,2.601,1.0000,4.7700e+22,61.98,79.79,2.02,1.1189e+22,28.79,18.72,4.00,8.9532e+20,9.24,1.50,16.04,-0.090
4000.0,160.000,24.40,52.00,24850.251,24690.251,10.854,131.5,5.828e+01,1.384e-04,38.143,31.982,804.3,1.000e+05,0.001,284.083,133.4,6.483e+01,1.518e-04,0.0,1.223e-04,1.567e-04,1.363e-04,-1.5,12.41,810.5,254.22,-8.8,-19.4,3.2,-10.2,-185.5,0.0,-100.9,20.8,-286.3,20.8,67.2,33.6,305.67,-21.99,311.91,5.33,108.08,240.92,29.92,57996.0,3.2061e+22,3.201e+03,1.537e+00,2.598,1.0000,2.5586e+22,62.06,79.80,2.02,6.0017e+21,28.82,18.72,4.00,4.7348e+20,9.12,1.48,16.04,-0.089
4500.0,180.000,24.70,52.50,24868.548,24688.548,10.838,141.3,3.550e+01,7.837e-05,42.747,38.757,830.2,1.000e+05,0.000,339.566,143.3,3.973e+01,8.654e-05,0.0,6.952e-05,8.835e-05,6.611e-05,-15.6,12.01,903.9,240.48,-9.4,-19.7,2.1,-23.6,-169.8,0.0,23.7,40.2,-146.2,40.2,73.6,36.8,305.67,-21.99,315.04,5.50,105.90,240.92,29.92,57996.0,1.8177e+22,3.205e+03,1.522e+00,2.594,1.0000,1.4509e+22,62.15,79.82,2.02,3.4033e+21,28.87,18.72,4.00,2.6392e+20,8.98,1.45,16.04,-0.089
5000.0,200.000,25.00,53.00,24886.831,24686.831,10.822,147.9,2.228e+01,4.694e-05,42.957,39.074,847.3,1.000e+05,0.000,361.230,149.8,2.507e+01,5.214e-05,0.0,4.181e-05,5.270e-05,3.533e-05,-24.7,11.60,976.6,227.77,-10.0,-19.8,1.1,-32.2,-154.2,0.0,51.5,-8.9,-102.7,-8.9,80.0,40.0,305.67,-21.99,318.17,5.68,103.75,240.92,29.92,57996.0,1.0905e+22,3.210e+03,1.512e+00,2.590,1.0000,8.7071e+21,62.27,79.85,2.02,2.0424e+21,28.92,18.73,4.00,1.5512e+20,8.81,1.42,16.04,-0.088
5500.0,220.000,25.30,53.50,24905.099,24685.099,10.806,152.7,1.419e+01,2.890e-05,45.696,43.527,860.1,1.000e+05,0.000,404.898,154.6,1.604e+01,3.226e-05,0.0,2.585e-05,3.232e-05,2.897e-05,0.3,11.19,859.0,215.99,-10.4,-19.9,0.2,-10.2,-138.7,0.0,-5.3,12.1,-143.9,12.1,86.4,43.2,305.67,-21.99,321.30,5.85,101.61,240.92,29.92,57996.0,6.7262e+21,3.216e+03,1.507e+00,2.586,1.0000,5.3726e+21,62.40,79.88,2.02,1.2603e+21,28.99,18.74,4.00,9.3330e+19,8.61,1.39,16.04,-0.087
6000.0,240.000,25.60,54.00,24923.352,24683.352,10.790,155.7,9.186e+00,1.830e-05,46.026,43.793,868.9,1.000e+05,0.000,427.827,157.7,1.043e+01,2.052e-05,0.0,1.644e-05,2.039e-05,1.771e-05,-3.2,10.78,883.2,205.04,-10.8,-19.9,-0.7,-13.7,-123.1,0.0,-18.8,33.0,-141.9,33.0,92.8,46.4,305.67,-21.99,324.43,6.03,99.50,240.92,29.92,57996.0,4.2694e+21,3.223e+03,1.504e+00,2.580,1.0001,3.4117e+21,62.57,79.91,2.02,8.0027e+20,29.06,18.74,4.00,5.7488e+19,8.37,1.35,16.04,-0.086
6500.0,260.000,25.90,54.50,24941.591,24681.591,10.774,157.1,6.000e+00,1.182e-05,47.151,46.089,873.3,1.000e+05,0.000,458.372,159.1,6.840e+00,1.331e-05,0.0,1.066e-05,1.311e-05,1.233e-05,4.3,10.37,855.2,194.83,-11.1,-19.9,-1.4,-7.3,-107.5,0.0,-15.1,18.3,-122.7,18.3,99.2,49.6,305.67,-21.99,327.56,6.20,97.42,240.92,29.92,57996.0,2.7648e+21,3.231e+03,1.503e+00,2.573,1.0000,2.2104e+21,62.76,79.95,2.02,5.1850e+20,29.15,18.75,4.00,3.5899e+19,8.09,1.30,16.04,-0.085
7000.0,280.000,26.20,55.00,24959.815,24679.815,10.758,158.0,3.935e+00,7.684e-06,47.700,47.074,877.1,1.000e+05,0.000,483.827,160.1,4.503e+00,8.679e-06,0.0,6.957e-06,8.487e-06,9.413e-06,22.5,9.96,792.5,185.29,-11.5,-19.8,-2.2,8.5,-92.0,0.0,11.6,65.9,-80.4,65.9,105.6,52.8,305.67,-21.99,330.70,6.38,95.36,240.92,29.92,57996.0,1.8020e+21,3.241e+03,1.502e+00,2.566,1.0000,1.4415e+21,62.98,79.99,2.02,3.3812e+20,29.25,18.76,4.00,2.2390e+19,7.77,1.24,16.04,-0.084
7500.0,300.000,26.50,55.50,24978.026,24678.026,10.743,158.4,2.597e+00,5.041e-06,48.124,47.426,879.7,1.000e+05,0.000,508.120,160.6,2.984e+00,5.716e-06,0.0,4.583e-06,5.545e-06,5.209e-06,3.3,9.55,865.4,176.36,-11.8,-19.8,-3.0,-8.9,-76.5,0.0,126.2,30.9,49.7,30.9,112.0,56.0,305.67,-21.99,333.83,6.56,93.33,240.92,29.92,57996.0,1.1863e+21,3.252e+03,1.502e+00,2.557,1.0000,9.4956e+20,63.24,80.05,2.02,2.2273e+20,29.37,18.78,4.00,1.3976e+19,7.39,1.18,16.04,-0.084
8000.0,320.000,26.80,56.00,24996.222,24676.222,10.727,158.9,1.714e+00,3.306e-06,46.754,46.023,882.5,1.000e+05,0.000,513.088,161.0,1.977e+00,3.762e-06,0.0,3.005e-06,3.636e-06,3.405e-06,3.0,9.55,869.6,167.98,-12.1,-20.1,-3.3,-9.5,-61.0,0.0,23.2,-43.0,-37.8,-43.0,112.0,56.0,305.67,-21.99,336.96,6.73,91.33,240.92,29.92,57996.0,7.8086e+20,3.264e+03,1.502e+00,2.547,1.0000,6.2551e+20,63.53,80.10,2.02,1.4673e+20,29.51,18.79,4.00,8.6272e+18,6.96,1.10,16.04,-0.083
8500.0,340.000,27.10,56.50,25014.406,24674.406,10.712,159.4,1.139e+00,2.180e-06,48.970,48.037,885.9,1.000e+05,0.000,557.405,161.6,1.319e+00,2.490e-06,0.0,1.982e-06,2.398e-06,2.226e-06,2.1,9.55,876.7,162.53,-12.5,-20.4,-3.7,-10.6,-45.5,0.0,96.8,-52.0,51.2,-52.0,112.0,56.0,305.67,-21.99,340.09,6.91,89.37,240.92,29.92,57996.0,5.1724e+20,3.279e+03,1.502e+00,2.536,1.0000,4.1468e+20,63.87,80.17,2.02,9.7270e+19,29.67,18.81,4.00,5.2880e+18,6.47,1.02,16.04,-0.082
9000.0,360.000,27.40,57.00,25032.575,24672.575,10.696,159.8,7.580e-01,1.439e-06,49.320,48.541,889.3,1.000e+05,0.000,581.489,162.1,8.813e-01,1.650e-06,0.0,1.309e-06,1.583e-06,1.327e-06,-7.8,9.55,926.2,159.62,-12.8,-20.7,-4.0,-19.6,-30.1,0.0,29.7,-37.2,-0.3,-37.2,112.0,56.0,305.67,-21.99,343.22,7.08,87.43,240.92,29.92,57996.0,3.4318e+20,3.295e+03,1.502e+00,2.523,1.0000,2.7539e+20,64.24,80.25,2.02,6.4598e+19,29.84,18.82,4.00,3.1950e+18,5.92,0.93,16.04,-0.081
9500.0,380.000,27.70,57.50,25050.732,24670.732,10.681,160.1,5.078e-01,9.576e-07,49.956,49.115,892.3,1.000e+05,0.000,608.993,162.4,5.928e-01,1.102e-06,0.0,8.705e-07,1.053e-06,8.790e-07,-8.2,9.55,931.4,156.72,-13.1,-21.0,-4.4,-20.2,-14.7,0.0,102.8,-47.8,88.1,-47.8,112.0,56.0,305.67,-21.99,346.35,7.26,85.54,240.92,29.92,57996.0,2.2954e+20,3.313e+03,1.502e+00,2.510,1.0000,1.8438e+20,64.65,80.33,2.02,4.3249e+19,30.03,18.84,4.00,1.9090e+18,5.32,0.83,16.04,-0.080
10000.0,400.000,28.00,58.00,25068.876,24668.876,10.665,160.1,3.399e-01,6.370e-07,50.164,49.482,895.2,1.000e+05,0.000,631.671,162.5,3.985e-01,7.359e-07,0.0,5.791e-07,7.007e-07,5.752e-07,-9.7,9.55,942.1,154.08,-13.4,-21.3,-4.8,-21.8,0.7,0.0,168.3,54.2,169.0,54.2,112.0,56.0,305.67,-21.99,349.49,7.43,83.68,240.92,29.92,57996.0,1.5357e+20,3.332e+03,1.502e+00,2.495,1.0000,1.2349e+20,65.10,80.41,2.02,2.8967e+19,30.24,18.86,4.00,1.1150e+18,4.67,0.73,16.04,-0.079
10500.0,420.000,28.30,58.50,25087.007,24667.007,10.650,160.1,2.293e-01,4.272e-07,50.861,50.139,897.9,1.000e+05,0.000,660.465,162.5,2.699e-01,4.955e-07,0.0,3.884e-07,4.699e-07,4.043e-07,-5.4,9.55,922.9,156.76,-13.8,-21.6,-5.2,-18.4,16.1,0.0,31.4,-39.6,47.5,-39.6,112.0,56.0,305.67,-21.99,352.62,7.61,81.86,240.92,29.92,57996.0,1.0361e+20,3.352e+03,1.502e+00,2.480,1.0000,8.3406e+19,65.56,80.50,2.02,1.9564e+19,30.45,18.88,4.00,6.3886e+17,3.99,0.62,16.04,-0.078
11000.0,440.000,28.60,59.00,25105.125,24665.125,10.634,160.1,1.541e-01,2.855e-07,47.239,46.617,900.6,1.000e+05,0.000,632.198,162.5,1.822e-01,3.325e-07,0.0,2.595e-07,3.140e-07,2.841e-07,-0.5,9.55,902.7,159.43,-14.1,-21.9,-5.6,-14.5,31.4,0.0,-41.2,-91.5,-9.7,-91.5,112.0,56.0,305.67,-21.99,355.75,7.78,80.09,240.92,29.92,57996.0,6.9650e+19,3.373e+03,1.502e+00,2.465,1.0000,5.6131e+19,66.03,80.59,2.02,1.3167e+19,30.67,18.90,4.00,3.5302e+17,3.30,0.51,16.04,-0.078
11500.0,460.000,28.90,59.50,25123.231,24663.231,10.619,160.0,1.044e-01,1.924e-07,51.495,50.803,903.2,1.000e+05,0.000,709.194,162.5,1.241e-01,2.251e-07,0.0,1.749e-07,2.116e-07,1.476e-07,-23.3,9.55,1031.1,162.09,-14.5,-22.3,-6.0,-34.4,46.7,0.0,20.7,-24.3,67.5,-24.3,112.0,56.0,305.67,-21.99,358.88,7.96,78.37,240.92,29.92,57996.0,4.7211e+19,3.392e+03,1.503e+00,2.451,1.0000,3.8087e+19,66.49,80.68,2.02,8.9343e+18,30.89,18.92,4.00,1.8920e+17,2.62,0.40,16.04,-0.077
12000.0,480.000,29.20,60.00,25141.326,24661.326,10.604,163.6,7.121e-02,1.276e-07,54.080,47.065,914.8,1.000e+05,0.000,765.512,166.1,8.500e-02,1.500e-07,0.0,1.160e-07,1.404e-07,1.181e-07,-7.5,9.55,950.9,164.74,-14.9,-22.7,-6.4,-21.3,62.0,0.0,153.8,33.2,215.8,33.2,112.0,56.0,305.67,-21.99,2.01,8.13,76.69,240.92,29.92,57996.0,3.1486e+19,3.411e+03,1.500e+00,2.437,1.0000,2.5427e+19,66.92,80.75,2.02,5.9642e+18,31.08,18.94,4.00,9.5308e+16,1.99,0.30,16.04,-0.077
12500.0,500.000,29.50,60.50,25159.408,24659.408,10.589,171.7,4.936e-02,8.386e-08,54.678,47.870,937.2,1.000e+05,0.000,794.016,174.3,5.920e-02,9.910e-08,0.0,7.624e-08,9.225e-08,8.006e-08,-4.5,9.55,959.2,167.39,-15.4,-23.1,-6.9,-19.2,77.3,0.0,-14.6,106.3,62.7,106.3,112.0,56.0,305.67,-21.99,5.14,8.31,75.07,240.91,29.92,57996.0,2.0795e+19,3.428e+03,1.493e+00,2.426,1.0000,1.6808e+19,67.30,80.82,2.02,3.9425e+18,31.26,18.96,4.00,4.5058e+16,1.43,0.22,16.04,-0.076
13000.0,520.000,29.80,61.00,25177.478,24657.478,10.574,180.1,3.485e-02,5.623e-08,61.232,52.885,959.4,1.000e+05,0.000,910.507,182.7,4.198e-02,6.679e-08,0.0,5.048e-08,6.264e-08,4.741e-08,-15.7,10.82,1044.9,170.03,-15.8,-24.4,-6.2,-29.0,92.5,0.0,-20.7,77.9,71.8,77.9,112.0,56.0,305.67,-21.99,8.28,8.49,73.50,240.91,29.92,57996.0,1.4001e+19,3.441e+03,1.485e+00,2.416,1.0000,1.1324e+19,67.62,80.88,2.02,2.6563e+18,31.41,18.97,4.00,2.0395e+16,0.97,0.15,16.04,-0.076
13500.0,540.000,30.10,61.50,25195.537,24655.537,10.559,188.7,2.518e-02,3.866e-08,61.680,53.660,981.1,1.000e+05,0.000,937.220,191.3,3.047e-02,4.615e-08,0.0,3.427e-08,4.361e-08,3.742e-08,-3.2,12.07,997.2,172.66,-16.2,-25.7,-5.5,-18.9,107.7,0.0,-100.3,12.3,7.4,12.3,112.0,56.0,305.67,-21.99,11.41,8.66,71.99,240.91,29.92,57996.0,9.6563e+18,3.452e+03,1.478e+00,2.409,1.0000,7.8145e+18,67.87,80.93,2.02,1.8330e+18,31.52,18.98,4.00,8.7951e+15,0.61,0.09,16.04,-0.076
14000.0,560.000,30.40,62.00,25213.585,24653.585,10.544,197.2,1.822e-02,2.670e-08,61.992,54.304,1001.8,1.000e+05,0.000,962.021,199.9,2.215e-02,3.204e-08,0.0,2.352e-08,3.030e-08,2.576e-08,-3.5,12.70,1019.8,172.01,-16.7,-26.6,-5.4,-19.6,122.9,0.0,-54.7,35.8,68.2,35.8,112.0,56.0,305.67,-21.99,14.54,8.84,70.55,240.91,29.92,57996.0,6.6833e+18,3.460e+03,1.471e+00,2.403,1.0000,5.4106e+18,68.04,80.96,2.02,1.2692e+18,31.61,18.99,4.00,3.5024e+15,0.35,0.05,16.04,-0.076
14500.0,580.000,30.70,62.50,25231.622,24651.622,10.529,204.9,1.342e-02,1.890e-08,68.787,61.123,1020.2,1.000e+05,0.000,1088.500,207.5,1.639e-02,2.280e-08,0.0,1.666e-08,2.146e-08,1.856e-08,-1.8,12.70,1029.6,167.36,-17.1,-27.0,-5.9,-18.6,132.6,0.0,-90.9,35.7,41.7,35.7,112.0,56.0,305.67,-21.99,17.67,9.01,69.17,240.91,29.92,57996.0,4.7394e+18,3.464e+03,1.467e+00,2.400,1.0000,3.8379e+18,68.16,80.98,2.02,9.0025e+17,31.66,18.99,4.00,1.3006e+15,0.18,0.03,16.04,-0.077
15000.0,600.000,31.00,63.00,25249.648,24649.648,10.514,212.1,1.002e-02,1.363e-08,69.014,61.577,1037.4,1.000e+05,0.000,1112.214,214.8,1.231e-02,1.653e-08,0.0,1.201e-08,1.547e-08,1.525e-08,11.9,12.70,980.9,161.82,-17.6,-27.4,-6.4,-7.8,135.0,0.0,-5.9,76.5,129.1,76.5,112.0,56.0,305.67,-21.99,20.80,9.19,67.87,240.91,29.92,57996.0,3.4205e+18,3.467e+03,1.463e+00,2.398,1.0000,2.7702e+18,68.22,80.99,2.02,6.4980e+17,31.69,19.00,4.00,4.4244e+14,0.09,0.01,16.04,-0.077
15500.0,620.000,31.30,63.50,25267.664,24647.664,10.499,219.2,7.530e-03,9.902e-09,74.980,67.033,1053.8,1.000e+05,0.000,1229.819,221.9,9.299e-03,1.208e-08,0.0,8.724e-09,1.124e-08,1.092e-08,10.3,12.70,1003.3,156.65,-18.0,-27.8,-7.0,-9.6,137.4,0.0,-77.1,-11.5,60.3,-11.5,112.0,56.0,305.67,-21.99,23.93,9.36,66.64,240.91,29.92,57996.0,2.4859e+18,3.469e+03,1.460e+00,2.397,1.0000,2.0134e+18,68.26,81.00,2.02,4.7230e+17,31.71,19.00,4.00,1.3500e+14,0.04,0.01,16.04,-0.078
