ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,Nnd_m3,Nmass_pct,Nmole_pct,Namw,Ond_m3,Omass_pct,Omole_pct,Oamw,HeightAboveSurface_km,SurfaceHeight_km
0.0,0.000,22.00,48.00,6051.800,6051.800,8.870,735.3,9.209e+06,6.479e+01,15.819,19.555,419.0,9.209e+06,1.000,-0.000,735.3,9.209e+06,6.479e+01,0.0,6.352e+01,6.609e+01,6.533e+01,0.8,1.98,417.3,0.05,0.0,-2.0,2.0,0.8,-1.0,-0.1,-0.8,-0.1,-1.8,-0.2,1.0,0.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,8.9819e+26,1.914e+02,1.235e+00,43.440,1.0100,8.6675e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,3.1437e+25,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,0.451,-0.451
500.0,2.000,22.30,48.50,6053.800,6051.800,8.864,720.2,8.109e+06,5.845e+01,15.628,19.290,413.9,9.209e+06,0.881,1.988,720.2,8.109e+06,5.845e+01,0.0,5.730e+01,5.962e+01,5.868e+01,0.4,1.98,413.1,21.48,-0.0,-2.0,2.0,0.4,-3.5,-0.2,-2.1,-0.4,-5.6,-0.6,1.5,0.7,262.54,-2.62,56.57,11.46,26.14,5.86,0.72,10087200.0,8.1030e+26,1.914e+02,1.235e+00,43.440,1.0065,7.8193e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,2.8360e+25,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,2.442,-0.442
1000.0,4.000,22.60,49.00,6055.800,6051.800,8.858,704.6,7.120e+06,5.262e+01,15.303,18.959,408.6,9.209e+06,0.773,3.937,704.6,7.120e+06,5.262e+01,0.0,5.159e+01,5.367e+01,5.255e+01,-0.1,1.98,408.9,22.08,0.0,-2.0,2.0,-0.1,-5.9,-0.4,-2.2,-0.4,-8.1,-0.9,1.9,1.0,262.55,-2.62,56.55,11.50,26.27,5.86,0.72,10087200.0,7.2947e+26,1.914e+02,1.234e+00,43.440,1.0034,7.0394e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,2.5532e+25,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,4.419,-0.419
1500.0,6.000,22.90,49.50,6057.800,6051.800,8.853,688.8,6.234e+06,4.724e+01,14.942,18.457,403.5,9.209e+06,0.677,5.830,688.8,6.234e+06,4.724e+01,0.0,4.631e+01,4.818e+01,4.746e+01,0.5,1.98,402.6,22.70,0.0,-2.0,2.0,0.5,-8.4,-0.6,-1.9,-0.1,-10.3,-0.7,2.4,1.2,262.56,-2.62,56.54,11.53,26.42,5.85,0.72,10087200.0,6.5489e+26,1.914e+02,1.234e+00,43.440,1.0010,6.3197e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,2.2921e+25,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,6.422,-0.422
2000.0,8.000,23.20,50.00,6059.800,6051.800,8.847,673.6,5.443e+06,4.226e+01,14.614,17.744,398.6,9.209e+06,0.591,7.685,673.6,5.443e+06,4.226e+01,0.0,4.143e+01,4.311e+01,4.313e+01,2.1,1.98,394.6,23.36,-0.0,-2.0,2.0,2.1,-10.9,-0.8,-2.0,-0.1,-12.8,-0.8,2.9,1.4,262.57,-2.62,56.52,11.57,26.59,5.85,0.72,10087200.0,5.8585e+26,1.914e+02,1.234e+00,43.440,0.9990,5.6535e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,2.0505e+25,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,8.426,-0.426
2500.0,10.000,23.50,50.50,6061.800,6051.800,8.841,658.2,4.739e+06,3.772e+01,14.343,17.410,393.7,9.209e+06,0.515,9.529,658.2,4.739e+06,3.772e+01,0.0,3.698e+01,3.847e+01,3.844e+01,1.9,1.98,390.0,24.04,-0.0,-2.0,2.0,1.9,-13.3,-0.9,-2.1,-0.6,-15.4,-1.5,3.3,1.7,262.58,-2.62,56.50,11.60,26.76,5.85,0.72,10087200.0,5.2291e+26,1.914e+02,1.234e+00,43.440,0.9973,5.0461e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.8302e+25,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,10.440,-0.440
3000.0,12.000,23.80,51.00,6063.800,6051.800,8.835,643.2,4.112e+06,3.354e+01,14.028,16.936,388.9,9.209e+06,0.446,11.312,643.2,4.112e+06,3.354e+01,0.0,3.288e+01,3.421e+01,3.390e+01,1.1,1.98,386.8,24.76,-0.0,-2.0,2.0,1.1,-15.8,-1.0,-2.7,-1.1,-18.4,-2.2,3.8,1.9,262.59,-2.62,56.48,11.63,26.95,5.85,0.72,10087200.0,4.6497e+26,1.914e+02,1.234e+00,43.440,0.9958,4.4869e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.6274e+25,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,12.403,-0.403
3500.0,14.000,24.10,51.50,6065.800,6051.800,8.829,628.1,3.557e+06,2.974e+01,13.721,16.484,384.2,9.209e+06,0.386,13.053,628.1,3.557e+06,2.974e+01,0.0,2.916e+01,3.033e+01,3.042e+01,2.3,1.98,379.9,25.52,0.0,-2.0,2.0,2.3,-18.2,-1.2,-4.0,0.4,-22.3,-0.7,4.3,2.1,262.60,-2.62,56.46,11.67,27.15,5.85,0.72,10087200.0,4.1229e+26,1.914e+02,1.234e+00,43.440,0.9949,3.9786e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.4430e+25,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,14.329,-0.329
4000.0,16.000,24.40,52.00,6067.800,6051.800,8.823,613.3,3.066e+06,2.627e+01,13.433,16.132,379.6,9.209e+06,0.333,14.772,613.3,3.066e+06,2.627e+01,0.0,2.575e+01,2.680e+01,2.667e+01,1.5,1.98,376.7,26.31,-0.0,-2.0,2.0,1.5,-20.7,-1.3,-7.0,0.7,-27.7,-0.6,4.7,2.4,262.61,-2.62,56.45,11.70,27.36,5.85,0.72,10087200.0,3.6418e+26,1.914e+02,1.234e+00,43.440,0.9944,3.5144e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.2746e+25,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,16.380,-0.380
4500.0,18.000,24.70,52.50,6069.800,6051.800,8.818,597.1,2.633e+06,2.318e+01,13.075,15.948,374.6,9.209e+06,0.286,16.372,597.1,2.633e+06,2.318e+01,0.0,2.273e+01,2.364e+01,2.317e+01,-0.1,1.98,374.7,27.14,0.0,-2.0,2.0,-0.1,-23.1,-1.3,-4.7,1.9,-27.8,0.5,5.2,2.6,262.62,-2.62,56.43,11.74,27.58,5.85,0.72,10087200.0,3.2135e+26,1.914e+02,1.235e+00,43.440,0.9939,3.1010e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.1247e+25,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,18.288,-0.288
5000.0,20.000,25.00,53.00,6071.800,6051.800,8.812,580.7,2.252e+06,2.039e+01,12.656,15.598,369.5,9.209e+06,0.244,17.828,580.7,2.252e+06,2.039e+01,0.0,1.999e+01,2.080e+01,2.000e+01,-1.9,1.98,373.1,28.02,0.0,-2.0,2.0,-1.9,-25.6,-1.4,-2.8,0.9,-28.4,-0.5,5.7,2.8,262.63,-2.62,56.41,11.77,27.82,5.85,0.72,10087200.0,2.8267e+26,1.914e+02,1.236e+00,43.440,0.9935,2.7277e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,9.8934e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,20.200,-0.200
5500.0,22.000,25.30,53.50,6073.800,6051.800,8.806,564.3,1.918e+06,1.788e+01,12.348,15.031,364.3,9.209e+06,0.208,19.375,564.3,1.918e+06,1.788e+01,0.0,1.753e+01,1.824e+01,1.773e+01,-0.8,1.98,365.8,28.95,0.0,-2.0,2.0,-0.8,-28.0,-1.4,-3.5,1.5,-31.6,0.0,6.1,3.1,262.64,-2.62,56.39,11.81,28.06,5.85,0.72,10087200.0,2.4787e+26,1.914e+02,1.237e+00,43.440,0.9931,2.3920e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,8.6755e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,22.118,-0.118
6000.0,24.000,25.60,54.00,6075.800,6051.800,8.800,547.5,1.625e+06,1.562e+01,12.054,14.825,359.0,9.209e+06,0.176,20.908,547.5,1.625e+06,1.562e+01,0.0,1.531e+01,1.593e+01,1.545e+01,-1.1,1.98,360.9,29.93,0.0,-2.0,2.0,-1.1,-30.5,-1.4,-3.9,2.5,-34.4,1.0,6.6,3.3,262.65,-2.62,56.37,11.84,28.31,5.85,0.72,10087200.0,2.1654e+26,1.914e+02,1.239e+00,43.440,0.9929,2.0896e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,7.5789e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,24.052,-0.052
6500.0,26.000,25.90,54.50,6077.800,6051.800,8.794,530.7,1.370e+06,1.359e+01,11.679,14.362,353.7,9.209e+06,0.149,22.250,530.7,1.370e+06,1.359e+01,0.0,1.332e+01,1.386e+01,1.354e+01,-0.3,1.98,354.3,30.96,0.0,-2.0,2.0,-0.3,-32.9,-1.4,-3.9,2.4,-36.8,1.1,7.1,3.5,262.65,-2.62,56.36,11.88,28.57,5.85,0.72,10087200.0,1.8840e+26,1.914e+02,1.241e+00,43.440,0.9928,1.8180e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,6.5940e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,26.003,-0.003
7000.0,28.000,26.20,55.00,6079.800,6051.800,8.789,513.8,1.149e+06,1.177e+01,11.298,13.869,348.3,9.209e+06,0.125,23.514,513.8,1.149e+06,1.177e+01,0.0,1.154e+01,1.201e+01,1.200e+01,2.0,1.98,344.9,32.06,0.0,-2.0,2.0,2.0,-35.4,-1.3,-2.8,4.6,-38.2,3.3,7.5,3.8,262.66,-2.62,56.34,11.91,28.85,5.85,0.72,10087200.0,1.6317e+26,1.914e+02,1.242e+00,43.440,0.9928,1.5746e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,5.7109e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,27.940,0.060
7500.0,30.000,26.50,55.50,6081.800,6051.800,8.783,496.9,9.585e+05,1.015e+01,10.942,13.507,342.7,9.209e+06,0.104,24.757,496.9,9.585e+05,1.015e+01,0.0,9.951e+00,1.035e+01,1.025e+01,1.0,1.98,341.0,33.22,-0.0,-2.0,2.0,1.0,-37.8,-1.2,2.5,4.2,-35.3,3.0,8.0,4.0,262.67,-2.62,56.32,11.95,29.13,5.85,0.72,10087200.0,1.4071e+26,1.914e+02,1.244e+00,43.440,0.9929,1.3579e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,4.9248e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,29.828,0.172
8000.0,32.000,26.80,56.00,6083.800,6051.800,8.777,479.9,7.940e+05,8.704e+00,10.547,12.892,337.2,9.209e+06,0.086,25.849,479.9,7.940e+05,8.704e+00,0.0,8.533e+00,8.878e+00,8.795e+00,1.1,1.98,335.5,34.46,-0.0,-2.0,2.0,1.1,-40.3,-1.0,0.8,1.1,-39.5,0.1,8.0,4.0,262.68,-2.62,56.30,11.98,29.42,5.85,0.72,10087200.0,1.2066e+26,1.914e+02,1.247e+00,43.440,0.9931,1.1644e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,4.2232e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,31.552,0.448
8500.0,34.000,27.10,56.50,6085.800,6051.800,8.771,463.4,6.537e+05,7.420e+00,10.201,12.442,331.7,9.209e+06,0.071,26.986,463.4,6.537e+05,7.420e+00,0.0,7.275e+00,7.568e+00,7.492e+00,1.0,1.98,330.1,35.78,0.0,-2.0,2.0,1.0,-42.7,-0.8,4.4,-0.5,-38.3,-1.3,8.0,4.0,262.69,-2.62,56.28,12.01,29.72,5.85,0.72,10087200.0,1.0286e+26,1.914e+02,1.249e+00,43.440,0.9933,9.9264e+25,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,3.6002e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,33.468,0.532
9000.0,36.000,27.40,57.00,6087.800,6051.800,8.765,448.0,5.346e+05,6.274e+00,9.856,11.757,326.5,9.209e+06,0.058,28.056,448.0,5.346e+05,6.274e+00,0.0,6.151e+00,6.399e+00,6.250e+00,-0.4,1.98,327.2,37.19,0.0,-2.0,2.0,-0.4,-45.2,-0.6,3.1,-1.0,-42.1,-1.6,8.0,4.0,262.70,-2.62,56.27,12.05,30.03,5.85,0.72,10087200.0,8.6977e+25,1.914e+02,1.251e+00,43.440,0.9937,8.3933e+25,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,3.0442e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,35.421,0.579
9500.0,38.000,27.70,57.50,6089.800,6051.800,8.760,432.5,4.342e+05,5.276e+00,9.535,11.349,321.3,9.209e+06,0.047,29.124,432.5,4.342e+05,5.276e+00,0.0,5.173e+00,5.382e+00,5.226e+00,-0.9,1.98,322.8,38.70,0.0,-2.0,2.0,-0.9,-47.6,-0.3,6.6,-2.2,-41.0,-2.6,8.0,4.0,262.71,-2.62,56.25,12.08,30.34,5.85,0.72,10087200.0,7.3141e+25,1.914e+02,1.255e+00,43.440,0.9941,7.0581e+25,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,2.5599e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,37.436,0.564
10000.0,40.000,28.00,58.00,6091.800,6051.800,8.754,417.6,3.501e+05,4.404e+00,9.218,11.003,316.2,9.209e+06,0.038,30.141,417.6,3.501e+05,4.404e+00,0.0,4.318e+00,4.492e+00,4.333e+00,-1.6,1.98,318.7,40.32,-0.0,-2.0,2.0,-1.6,-50.0,-0.0,11.0,1.7,-39.0,1.7,8.0,4.0,262.72,-2.62,56.23,12.12,30.67,5.85,0.72,10087200.0,6.1053e+25,1.914e+02,1.257e+00,43.440,0.9946,5.8916e+25,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,2.1368e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,39.584,0.416
10500.0,42.000,28.30,58.50,6093.800,6051.800,8.748,403.5,2.802e+05,3.646e+00,8.914,10.373,311.2,9.209e+06,0.030,31.131,403.5,2.802e+05,3.646e+00,0.0,3.575e+00,3.719e+00,3.594e+00,-1.4,1.98,313.5,42.06,-0.0,-2.0,2.0,-1.4,-52.5,0.3,6.8,-1.6,-45.7,-1.3,8.0,4.0,262.73,-2.62,56.21,12.15,31.00,5.85,0.72,10087200.0,5.0545e+25,1.914e+02,1.260e+00,43.440,0.9951,4.8776e+25,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.7691e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,41.830,0.170
11000.0,44.000,28.60,59.00,6095.800,6051.800,8.742,391.2,2.225e+05,2.985e+00,8.628,9.878,306.9,9.209e+06,0.024,32.122,391.2,2.225e+05,2.985e+00,0.0,2.926e+00,3.045e+00,2.959e+00,-0.9,1.98,308.2,43.94,0.0,-2.0,2.0,-0.9,-54.9,0.7,2.8,-4.8,-52.1,-4.1,8.0,4.0,262.74,-2.62,56.19,12.19,31.34,5.85,0.72,10087200.0,4.1381e+25,1.914e+02,1.263e+00,43.440,0.9957,3.9933e+25,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.4483e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,44.105,-0.105
11500.0,46.000,28.90,59.50,6097.800,6051.800,8.737,379.7,1.756e+05,2.426e+00,8.395,9.577,302.7,9.209e+06,0.019,33.242,379.7,1.756e+05,2.426e+00,0.0,2.378e+00,2.475e+00,2.327e+00,-4.1,1.98,309.1,45.97,0.0,-2.0,2.0,-4.1,-57.3,1.1,4.4,-3.2,-53.0,-2.1,8.5,4.2,262.75,-2.62,56.18,12.22,31.68,5.85,0.72,10087200.0,3.3632e+25,1.914e+02,1.266e+00,43.440,0.9962,3.2455e+25,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.1771e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,46.125,-0.125
12000.0,48.000,29.20,60.00,6099.800,6051.800,8.731,366.4,1.375e+05,1.967e+00,8.098,9.473,297.9,9.209e+06,0.015,34.049,366.4,1.375e+05,1.967e+00,0.0,1.928e+00,2.006e+00,1.912e+00,-2.8,1.98,302.1,48.18,0.0,-2.0,2.0,-2.8,-59.7,1.6,12.2,-0.3,-47.6,1.3,9.4,4.7,262.76,-2.62,56.16,12.26,32.03,5.85,0.72,10087200.0,2.7269e+25,1.914e+02,1.269e+00,43.440,0.9966,2.6314e+25,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,9.5440e+23,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,47.948,0.052
12500.0,50.000,29.50,60.50,6101.800,6051.800,8.725,350.5,1.066e+05,1.594e+00,7.748,9.396,291.9,9.209e+06,0.012,34.545,350.5,1.066e+05,1.594e+00,0.0,1.563e+00,1.626e+00,1.556e+00,-2.4,1.98,295.4,50.59,-0.0,-2.0,2.0,-2.4,-62.1,2.1,5.1,5.7,-57.0,7.8,10.3,5.2,262.77,-2.62,56.14,12.29,32.39,5.85,0.72,10087200.0,2.2098e+25,1.914e+02,1.274e+00,43.440,0.9970,2.1324e+25,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,7.7342e+23,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,49.891,0.109
13000.0,52.000,29.80,61.00,6103.800,6051.800,8.720,333.3,8.168e+04,1.284e+00,7.421,9.167,285.4,9.209e+06,0.009,35.064,333.3,8.168e+04,1.284e+00,0.0,1.256e+00,1.313e+00,1.231e+00,-4.1,2.24,291.4,53.22,-0.0,-2.2,2.3,-4.1,-64.6,2.6,3.3,7.1,-61.3,9.6,11.3,5.6,262.78,-2.62,56.12,12.33,32.75,5.85,0.72,10087200.0,1.7800e+25,1.914e+02,1.280e+00,43.440,0.9972,1.7177e+25,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,6.2301e+23,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,51.886,0.114
13500.0,54.000,30.10,61.50,6105.800,6051.800,8.714,312.8,6.162e+04,1.032e+00,6.999,9.018,277.3,9.209e+06,0.007,35.046,312.8,6.163e+04,1.032e+00,0.0,1.007e+00,1.058e+00,1.003e+00,-2.8,2.49,281.3,56.11,-0.0,-2.5,2.5,-2.8,-67.0,3.1,-4.6,4.2,-71.5,7.3,12.2,6.1,262.79,-2.62,56.10,12.36,33.12,5.85,0.72,10087200.0,1.4306e+25,1.914e+02,1.288e+00,43.440,0.9974,1.3805e+25,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,5.0070e+23,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,53.865,0.135
14000.0,56.000,30.40,62.00,6107.800,6051.800,8.708,291.8,4.558e+04,8.182e-01,6.529,8.485,268.8,9.209e+06,0.005,34.657,291.8,4.559e+04,8.183e-01,0.0,7.960e-01,8.409e-01,7.965e-01,-2.6,2.74,272.4,59.30,-0.0,-2.7,2.8,-2.7,-69.4,3.6,-4.7,6.0,-74.1,9.6,13.1,6.6,262.80,-2.62,56.09,12.39,33.50,5.85,0.72,10087200.0,1.1342e+25,1.914e+02,1.297e+00,43.440,0.9976,1.0945e+25,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,3.9698e+23,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,55.891,0.109
14500.0,58.000,30.70,62.50,6109.800,6051.800,8.702,274.8,3.303e+04,6.292e-01,6.127,7.327,261.7,9.209e+06,0.004,34.501,275.2,3.306e+04,6.289e-01,0.0,6.107e-01,6.484e-01,6.156e-01,-2.2,3.00,264.6,62.85,0.1,-2.9,3.1,-2.1,-71.8,4.1,-10.1,6.6,-81.9,10.8,14.1,7.0,262.80,-2.62,56.07,12.43,33.88,5.85,0.72,10087200.0,8.7231e+24,1.914e+02,1.305e+00,43.440,0.9979,8.4178e+24,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,3.0531e+23,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,57.878,0.122
15000.0,60.000,31.00,63.00,6111.800,6051.800,8.697,262.2,2.352e+04,4.696e-01,5.831,6.690,256.3,9.209e+06,0.003,34.811,262.8,2.357e+04,4.694e-01,0.0,4.546e-01,4.851e-01,4.729e-01,0.7,3.25,255.4,66.80,0.0,-3.2,3.3,0.8,-74.2,4.7,-4.1,11.4,-78.3,16.1,15.0,7.5,262.81,-2.62,56.05,12.46,34.27,5.84,0.72,10087200.0,6.5103e+24,1.914e+02,1.311e+00,43.440,0.9982,6.2824e+24,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,2.2786e+23,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,59.759,0.241
15500.0,62.000,31.30,63.50,6113.800,6051.800,8.691,253.8,1.653e+04,3.408e-01,5.681,6.237,252.6,9.209e+06,0.002,35.919,254.5,1.659e+04,3.411e-01,0.0,3.291e-01,3.530e-01,3.462e-01,1.6,3.50,250.6,71.23,-0.1,-3.5,3.5,1.5,-76.6,5.2,-11.0,3.0,-87.6,8.3,15.2,7.6,262.82,-2.62,56.03,12.50,34.66,5.84,0.72,10087200.0,4.7249e+24,1.914e+02,1.315e+00,43.440,0.9986,4.5595e+24,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.6537e+23,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,61.828,0.172
