ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,VerticalWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,VerticalWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,PerturbedVerticalWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,VerticalStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,O2nd_m3,O2mass_pct,O2mole_pct,O2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,Ond_m3,Omass_pct,Omole_pct,Oamw,H2Ond_m3,H2Omass_pct,H2Omole_pct,H2Oamw,TemperatureDaily_K,PressureDaily_Pa,DensityDaily_kgm3,EWWindDaily_ms,NSWindDaily_ms,TemperatureMin_K,TemperatureMax_K,DensityMin_kgm3,DensityMax_kgm3,PlanetoGraphicHeight_km,PlanetoGraphicLatitude_deg,ReferenceHeight_km,ReferenceRadius_km,GroundTemperature_K,ThermosphereBaseHeight_km,ThermosphereBaseTemperature_K,ExosphericTemperature_K,F1PeakHeight_km,Albedo,HeightOffset_km,LocalHeightOffset_km,DustOpticalDepth,DustColumnArealDensity_kgm2,DustMixingRatio,DustMassDensity_ugm3,DustNumberDensity_m3,IceIsPresent,WavePerturbation_pct
76000.0,304.000,67.60,124.00,3684.875,3380.875,3.139,138.1,2.882e-09,7.862e-15,82.694,36.157,773.7,8.068e+02,0.000,2179.644,350.0,7.085e-08,5.224e-13,0.0,5.422e-15,1.140e-14,1.302e-14,65.7,45.00,601.1,82.25,-98.5,-99.0,-97.8,-97.5,-125.5,-39.7,0.000,52.7,-6.8,-6.502,-72.9,-46.5,-6.502,25.0,25.0,5.000,172.65,3.09,245.88,3.87,98.54,12.52,1.48,88774.9,1.0703e+12,2.452e+02,1.633e+00,4.423,1.4122,6.1254e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,3.2351e+08,0.19,0.03,28.01,6.2192e+10,2.65,5.81,2.02,6.6907e+08,0.40,0.06,28.02,5.7320e+06,0.00,0.00,32.00,4.0272e+11,34.05,37.63,4.00,4.4703e+11,9.52,41.77,1.01,1.5739e+11,53.19,14.70,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,305.790,67.82,305.792,3379.082,163.8,117.650,118.9,138.1,999.900,0.298,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
76500.0,306.000,67.90,124.50,3686.803,3380.803,3.136,138.6,2.819e-09,7.503e-15,84.825,36.941,783.4,8.068e+02,0.000,2237.678,350.0,6.766e-08,4.929e-13,0.0,5.174e-15,1.088e-14,1.472e-14,96.2,45.00,559.3,82.55,-98.5,-99.0,-97.8,-97.0,-130.1,-30.8,0.000,36.9,2.0,-3.596,-93.3,-28.9,-3.596,25.0,25.0,5.000,172.65,3.09,243.85,4.04,97.57,12.52,1.48,88774.9,1.0427e+12,2.452e+02,1.634e+00,4.333,1.4123,5.2288e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,2.8870e+08,0.18,0.03,28.01,6.1135e+10,2.73,5.86,2.02,5.9707e+08,0.37,0.06,28.02,5.0401e+06,0.00,0.00,32.00,3.9448e+11,34.95,37.83,4.00,4.3942e+11,9.81,42.14,1.01,1.4675e+11,51.96,14.07,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,307.791,68.12,307.793,3379.009,163.3,117.583,118.9,138.6,999.900,0.294,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
77000.0,308.000,68.20,125.00,3688.731,3380.731,3.133,139.2,2.761e-09,7.177e-15,86.866,37.722,793.0,8.096e+02,0.000,2293.610,350.0,6.461e-08,4.651e-13,0.0,4.949e-15,1.041e-14,1.112e-14,54.9,45.00,637.1,82.89,-98.5,-98.9,-97.8,-97.6,-134.3,-21.7,0.000,26.6,6.7,-4.516,-107.7,-15.1,-4.516,25.0,25.0,5.000,172.65,3.08,241.82,4.21,96.60,12.52,1.48,88774.9,1.0160e+12,2.452e+02,1.634e+00,4.254,1.4139,4.5063e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,2.5928e+08,0.17,0.03,28.01,6.0053e+10,2.80,5.91,2.02,5.3621e+08,0.35,0.05,28.02,4.4646e+06,0.00,0.00,32.00,3.8649e+11,35.79,38.04,4.00,4.3135e+11,10.07,42.46,1.01,1.3727e+11,50.82,13.51,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,309.792,68.41,309.794,3378.937,163.0,117.524,118.9,139.2,999.900,0.297,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
77500.0,310.000,68.50,125.50,3690.661,3380.661,3.129,139.9,2.709e-09,6.879e-15,88.816,38.496,802.3,8.098e+02,0.000,2346.818,350.0,6.170e-08,4.390e-13,0.0,4.744e-15,9.975e-15,8.132e-15,18.2,45.00,738.0,83.27,-98.4,-98.9,-97.7,-98.1,-138.1,-12.5,0.000,30.0,-20.6,-5.424,-108.0,-33.1,-5.424,25.0,25.0,5.000,172.65,3.08,239.80,4.38,95.64,12.52,1.48,88774.9,9.9016e+11,2.452e+02,1.635e+00,4.184,1.4168,3.9200e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,2.3430e+08,0.16,0.02,28.01,5.8956e+10,2.87,5.95,2.02,4.8454e+08,0.33,0.05,28.02,3.9835e+06,0.00,0.00,32.00,3.7875e+11,36.59,38.25,4.00,4.2290e+11,10.30,42.71,1.01,1.2883e+11,49.75,13.01,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,311.793,68.71,311.795,3378.866,162.6,117.474,119.0,139.9,999.900,0.309,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
78000.0,312.000,68.80,126.00,3692.591,3380.591,3.126,140.5,2.661e-09,6.608e-15,90.675,39.261,811.6,8.092e+02,0.000,2397.483,350.0,5.909e-08,4.155e-13,0.0,4.557e-15,9.582e-15,4.350e-15,-34.2,45.00,1000.2,83.68,-98.4,-98.9,-97.7,-99.0,-141.3,-3.2,0.000,0.4,4.8,-5.490,-140.9,1.6,-5.490,25.0,25.0,5.000,172.66,3.08,237.77,4.55,94.69,12.52,1.48,88774.9,9.6527e+11,2.452e+02,1.635e+00,4.123,1.4209,3.4406e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,2.1300e+08,0.15,0.02,28.01,5.7851e+10,2.93,5.99,2.02,4.4048e+08,0.31,0.05,28.02,3.5792e+06,0.00,0.00,32.00,3.7130e+11,37.35,38.47,4.00,4.1417e+11,10.50,42.91,1.01,1.2128e+11,48.76,12.56,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,313.794,69.01,313.796,3378.795,162.3,117.433,119.1,140.5,999.900,0.308,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
78500.0,314.000,69.10,126.50,3694.523,3380.523,3.123,141.3,2.618e-09,6.360e-15,92.444,40.015,820.6,8.110e+02,0.000,2445.984,350.0,5.659e-08,3.934e-13,0.0,4.386e-15,9.222e-15,3.379e-15,-46.9,45.00,1125.7,84.11,-98.4,-98.9,-97.7,-99.1,-144.1,6.2,0.000,-2.3,-28.8,-3.230,-146.4,-22.5,-3.230,25.0,25.0,5.000,172.66,3.08,235.74,4.72,93.75,12.52,1.48,88774.9,9.4126e+11,2.452e+02,1.636e+00,4.069,1.4260,3.0461e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.9476e+08,0.14,0.02,28.01,5.6745e+10,2.99,6.03,2.02,4.0276e+08,0.29,0.04,28.02,3.2377e+06,0.00,0.00,32.00,3.6414e+11,38.06,38.69,4.00,4.0524e+11,10.67,43.05,1.01,1.1453e+11,47.84,12.17,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,315.795,69.31,315.797,3378.726,162.1,117.399,119.3,141.3,999.900,0.304,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
79000.0,316.000,69.40,127.00,3696.454,3380.454,3.119,142.1,2.579e-09,6.133e-15,94.126,40.758,829.4,8.114e+02,0.000,2491.958,350.0,5.419e-08,3.724e-13,0.0,4.229e-15,8.892e-15,5.795e-15,-5.5,45.00,853.2,84.56,-98.4,-98.9,-97.6,-98.4,-146.4,15.7,0.000,8.0,-7.3,2.296,-138.4,8.4,2.296,25.0,25.0,5.000,172.66,3.08,233.71,4.89,92.81,12.52,1.48,88774.9,9.1814e+11,2.452e+02,1.636e+00,4.022,1.4321,2.7190e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.7908e+08,0.14,0.02,28.01,5.5647e+10,3.04,6.06,2.02,3.7032e+08,0.28,0.04,28.02,2.9477e+06,0.00,0.00,32.00,3.5729e+11,38.72,38.91,4.00,3.9617e+11,10.82,43.15,1.01,1.0849e+11,47.00,11.82,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,317.796,69.60,317.798,3378.657,161.9,117.374,119.5,142.1,999.900,0.299,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
79500.0,318.000,69.70,127.50,3698.387,3380.387,3.116,142.9,2.543e-09,5.924e-15,95.723,41.487,838.0,8.120e+02,0.000,2535.669,350.0,5.190e-08,3.527e-13,0.0,4.086e-15,8.590e-15,3.982e-15,-32.8,45.00,1022.2,85.02,-98.3,-98.8,-97.6,-98.9,-148.1,25.1,0.000,-8.2,-5.4,-2.777,-156.3,19.7,-2.777,25.0,25.0,5.000,172.67,3.08,231.68,5.05,91.89,12.52,1.48,88774.9,8.9590e+11,2.452e+02,1.636e+00,3.982,1.4389,2.4462e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.6553e+08,0.13,0.02,28.01,5.4561e+10,3.09,6.09,2.02,3.4230e+08,0.27,0.04,28.02,2.7002e+06,0.00,0.00,32.00,3.5073e+11,39.35,39.15,4.00,3.8704e+11,10.94,43.20,1.01,1.0306e+11,46.22,11.50,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,319.796,69.90,319.798,3378.589,161.8,117.355,119.8,142.9,999.900,0.296,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
80000.0,320.000,70.00,128.00,3700.320,3380.320,3.113,143.7,2.509e-09,5.732e-15,97.240,42.202,846.4,8.123e+02,0.000,2577.151,350.0,4.970e-08,3.340e-13,0.0,3.953e-15,8.312e-15,4.004e-15,-30.2,45.00,1012.7,85.48,-98.3,-98.8,-97.5,-98.8,-149.4,34.5,0.000,-50.6,9.6,-0.936,-200.0,44.1,-0.936,25.0,25.0,5.000,172.67,3.08,229.66,5.22,90.99,12.52,1.48,88774.9,8.7454e+11,2.452e+02,1.636e+00,3.947,1.4462,2.2170e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.5378e+08,0.12,0.02,28.01,5.3492e+10,3.13,6.12,2.02,3.1800e+08,0.26,0.04,28.02,2.4879e+06,0.00,0.00,32.00,3.4448e+11,39.94,39.39,4.00,3.7790e+11,11.04,43.21,1.01,9.8185e+10,45.50,11.23,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,321.797,70.20,321.799,3378.521,161.7,117.345,120.1,143.7,999.900,0.304,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
80500.0,322.000,70.30,128.50,3702.254,3380.254,3.110,144.6,2.479e-09,5.556e-15,98.679,42.902,854.5,8.122e+02,0.000,2616.509,350.0,4.773e-08,3.174e-13,0.0,3.832e-15,8.056e-15,4.692e-15,-15.6,45.00,929.9,85.93,-98.2,-98.8,-97.5,-98.5,-150.1,43.8,0.000,-11.6,47.5,-8.539,-161.6,91.3,-8.539,25.0,25.0,5.000,172.67,3.08,227.63,5.39,90.10,12.52,1.48,88774.9,8.5405e+11,2.452e+02,1.637e+00,3.918,1.4538,2.0232e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.4355e+08,0.12,0.02,28.01,5.2446e+10,3.16,6.14,2.02,2.9683e+08,0.25,0.03,28.02,2.3049e+06,0.00,0.00,32.00,3.3854e+11,40.50,39.64,4.00,3.6882e+11,11.12,43.19,1.01,9.3793e+10,44.85,10.98,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,323.797,70.50,323.799,3378.455,161.7,117.340,120.4,144.6,999.900,0.313,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
81000.0,324.000,70.60,129.00,3704.188,3380.188,3.106,145.5,2.450e-09,5.394e-15,100.047,43.589,862.2,8.137e+02,0.000,2654.137,350.0,4.584e-08,3.016e-13,0.0,3.720e-15,7.821e-15,5.005e-15,-7.2,45.00,895.1,86.37,-98.2,-98.8,-97.4,-98.3,-150.2,53.0,0.000,-45.5,29.8,-7.575,-195.7,82.8,-7.575,25.0,25.0,5.000,172.68,3.07,225.60,5.56,89.23,12.52,1.48,88774.9,8.3442e+11,2.452e+02,1.637e+00,3.893,1.4614,1.8584e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.3460e+08,0.12,0.02,28.01,5.1425e+10,3.19,6.16,2.02,2.7831e+08,0.24,0.03,28.02,2.1463e+06,0.00,0.00,32.00,3.3291e+11,41.02,39.90,4.00,3.5984e+11,11.18,43.12,1.01,8.9829e+10,44.25,10.77,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,325.797,70.79,325.799,3378.389,161.7,117.342,120.7,145.5,137.435,0.312,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
81500.0,326.000,70.90,129.50,3706.124,3380.124,3.103,146.4,2.423e-09,5.244e-15,101.348,44.261,869.6,8.136e+02,0.000,2689.781,350.0,4.402e-08,2.866e-13,0.0,3.616e-15,7.603e-15,4.664e-15,-11.0,45.00,922.0,86.80,-98.2,-98.7,-97.3,-98.4,-149.8,61.9,0.000,-9.4,18.2,-3.223,-159.2,80.2,-3.223,25.0,25.0,5.000,172.68,3.07,223.57,5.73,88.38,12.52,1.48,88774.9,8.1566e+11,2.452e+02,1.637e+00,3.871,1.4690,1.7172e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.2673e+08,0.11,0.02,28.01,5.0434e+10,3.22,6.18,2.02,2.6204e+08,0.23,0.03,28.02,2.0082e+06,0.00,0.00,32.00,3.2758e+11,41.52,40.16,4.00,3.5101e+11,11.21,43.03,1.01,8.6245e+10,43.70,10.57,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,327.797,71.09,327.799,3378.325,161.7,117.350,121.1,146.4,135.863,0.302,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
82000.0,328.000,71.20,130.00,3708.059,3380.059,3.100,147.4,2.397e-09,5.105e-15,102.588,44.919,876.6,8.126e+02,0.000,2723.646,350.0,4.228e-08,2.725e-13,0.0,3.521e-15,7.403e-15,6.580e-15,28.9,45.00,772.2,87.21,-98.1,-98.7,-97.3,-97.6,-148.9,70.7,0.000,2.6,-5.6,1.962,-146.3,65.1,1.962,25.0,25.0,5.000,172.68,3.07,221.55,5.90,87.55,12.52,1.48,88774.9,7.9774e+11,2.452e+02,1.637e+00,3.854,1.4762,1.5956e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.1978e+08,0.11,0.02,28.01,4.9475e+10,3.25,6.20,2.02,2.4767e+08,0.23,0.03,28.02,1.8874e+06,0.00,0.00,32.00,3.2255e+11,41.99,40.43,4.00,3.4235e+11,11.23,42.91,1.01,8.2997e+10,43.19,10.40,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,329.797,71.39,329.798,3378.261,161.8,117.364,121.5,147.4,134.538,0.295,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
82500.0,330.000,71.50,130.50,3709.996,3379.996,3.097,148.4,2.372e-09,4.977e-15,103.771,45.565,883.2,8.143e+02,0.000,2756.366,350.0,4.060e-08,2.590e-13,0.0,3.433e-15,7.217e-15,6.461e-15,29.8,45.00,775.2,87.59,-98.1,-98.7,-97.2,-97.5,-147.5,79.3,0.000,31.9,-28.9,-1.015,-115.6,50.3,-1.015,25.0,25.0,5.000,172.69,3.07,219.52,6.07,86.74,12.51,1.48,88774.9,7.8067e+11,2.452e+02,1.637e+00,3.839,1.4829,1.4901e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.1362e+08,0.11,0.01,28.01,4.8550e+10,3.27,6.22,2.02,2.3493e+08,0.22,0.03,28.02,1.7810e+06,0.00,0.00,32.00,3.1781e+11,42.44,40.71,4.00,3.3391e+11,11.24,42.77,1.01,8.0047e+10,42.73,10.25,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,331.796,71.68,331.798,3378.198,161.9,117.382,121.9,148.4,133.436,0.290,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
83000.0,332.000,71.80,131.00,3711.933,3379.933,3.093,149.4,2.348e-09,4.859e-15,104.903,46.199,889.3,8.156e+02,0.000,2787.677,350.0,3.907e-08,2.466e-13,0.0,3.351e-15,7.045e-15,7.732e-15,59.1,45.00,705.0,87.94,-98.0,-98.6,-97.1,-96.9,-145.6,87.5,0.000,12.5,4.0,4.627,-133.0,91.5,4.627,25.0,25.0,5.000,172.69,3.07,217.49,6.23,85.96,12.51,1.48,88774.9,7.6441e+11,2.452e+02,1.637e+00,3.828,1.4889,1.3979e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.0813e+08,0.10,0.01,28.01,4.7661e+10,3.29,6.24,2.02,2.2357e+08,0.21,0.03,28.02,1.6868e+06,0.00,0.00,32.00,3.1336e+11,42.87,40.99,4.00,3.2570e+11,11.23,42.61,1.01,7.7360e+10,42.30,10.12,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,333.796,71.98,333.798,3378.136,162.1,117.405,122.3,149.4,132.515,0.290,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
83500.0,334.000,72.10,131.50,3713.872,3379.872,3.090,150.4,2.324e-09,4.749e-15,105.990,46.822,895.0,8.166e+02,0.000,2817.756,350.0,3.760e-08,2.349e-13,0.0,3.275e-15,6.886e-15,6.084e-15,28.1,45.00,790.8,88.25,-98.0,-98.6,-97.1,-97.4,-143.1,95.5,0.000,-34.2,-4.4,-2.526,-177.3,91.1,-2.526,25.0,25.0,5.000,172.69,3.07,215.46,6.40,85.21,12.51,1.48,88774.9,7.4897e+11,2.452e+02,1.637e+00,3.818,1.4941,1.3169e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,1.0320e+08,0.10,0.01,28.01,4.6809e+10,3.30,6.25,2.02,2.1339e+08,0.21,0.03,28.02,1.6030e+06,0.00,0.00,32.00,3.0919e+11,43.27,41.28,4.00,3.1775e+11,11.21,42.42,1.01,7.4906e+10,41.90,10.00,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,335.796,72.28,335.797,3378.074,162.3,117.432,122.7,150.4,131.738,0.288,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
84000.0,336.000,72.40,132.00,3715.811,3379.811,3.087,151.5,2.301e-09,4.647e-15,107.037,47.436,900.3,8.164e+02,0.000,2846.623,350.0,3.618e-08,2.237e-13,0.0,3.205e-15,6.738e-15,5.308e-15,14.2,45.00,842.4,88.53,-97.9,-98.6,-97.0,-97.6,-140.2,103.1,0.000,-9.2,2.1,5.007,-149.3,105.3,5.007,25.0,25.0,5.000,172.70,3.07,213.43,6.57,84.48,12.51,1.48,88774.9,7.3432e+11,2.452e+02,1.637e+00,3.811,1.4985,1.2452e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,9.8771e+07,0.10,0.01,28.01,4.5995e+10,3.32,6.26,2.02,2.0422e+08,0.20,0.03,28.02,1.5279e+06,0.00,0.00,32.00,3.0528e+11,43.66,41.57,4.00,3.1007e+11,11.18,42.23,1.01,7.2659e+10,41.54,9.89,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,337.796,72.58,337.797,3378.014,162.5,117.463,123.2,151.5,131.078,0.286,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
84500.0,338.000,72.70,132.50,3717.752,3379.752,3.084,152.5,2.276e-09,4.551e-15,108.001,48.024,904.9,8.164e+02,0.000,2873.427,350.0,3.481e-08,2.131e-13,0.0,3.138e-15,6.599e-15,5.013e-15,10.2,45.00,862.1,88.75,-97.9,-98.5,-96.9,-97.6,-136.7,110.3,0.000,23.6,-24.3,4.757,-113.1,85.9,4.757,25.0,25.0,5.000,172.70,3.06,211.41,6.74,83.79,12.51,1.48,88774.9,7.1973e+11,2.452e+02,1.637e+00,3.808,1.5018,1.1849e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,9.4925e+07,0.10,0.01,28.01,4.5166e+10,3.32,6.28,2.02,1.9627e+08,0.20,0.03,28.02,1.4636e+06,0.00,0.00,32.00,3.0141e+11,44.02,41.88,4.00,3.0223e+11,11.12,41.99,1.01,7.0624e+10,41.23,9.81,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,339.796,72.87,339.797,3377.954,162.7,117.500,123.7,152.5,130.551,0.283,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
85000.0,340.000,73.00,133.00,3719.694,3379.694,3.081,153.6,2.251e-09,4.460e-15,108.917,48.599,909.0,8.177e+02,0.000,2899.177,350.0,3.350e-08,2.030e-13,0.0,3.076e-15,6.467e-15,4.811e-15,7.9,45.00,875.2,88.92,-97.8,-98.5,-96.8,-97.6,-132.8,116.9,0.000,19.9,-4.1,-1.712,-112.9,112.8,-1.712,25.0,25.0,5.000,172.70,3.06,209.38,6.91,83.12,12.51,1.48,88774.9,7.0559e+11,2.452e+02,1.637e+00,3.807,1.5043,1.1319e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,9.1474e+07,0.10,0.01,28.01,4.4355e+10,3.33,6.29,2.02,1.8913e+08,0.20,0.03,28.02,1.4063e+06,0.00,0.00,32.00,2.9768e+11,44.36,42.19,4.00,2.9452e+11,11.06,41.74,1.01,6.8754e+10,40.95,9.74,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,341.797,73.17,341.799,3377.896,163.0,117.542,124.3,153.6,130.116,0.283,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
85500.0,342.000,73.30,133.50,3721.638,3379.638,3.077,154.7,2.227e-09,4.375e-15,109.816,49.169,912.8,8.192e+02,0.000,2924.512,350.0,3.230e-08,1.938e-13,0.0,3.017e-15,6.344e-15,2.481e-15,-43.3,45.00,1212.1,89.06,-97.7,-98.4,-96.7,-98.7,-128.5,123.2,0.000,54.3,1.3,-2.704,-74.2,124.5,-2.704,25.0,25.0,5.000,172.71,3.06,207.35,7.08,82.49,12.51,1.48,88774.9,6.9224e+11,2.452e+02,1.637e+00,3.806,1.5060,1.0832e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,8.8271e+07,0.09,0.01,28.01,4.3587e+10,3.34,6.30,2.02,1.8251e+08,0.19,0.03,28.02,1.3533e+06,0.00,0.00,32.00,2.9420e+11,44.69,42.50,4.00,2.8717e+11,10.99,41.48,1.01,6.7009e+10,40.69,9.68,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,343.798,73.47,343.800,3377.838,163.2,117.586,124.8,154.7,129.742,0.283,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
86000.0,344.000,73.60,134.00,3723.583,3379.583,3.074,155.8,2.203e-09,4.296e-15,110.703,49.739,916.3,8.202e+02,0.000,2949.468,350.0,3.114e-08,1.850e-13,0.0,2.962e-15,6.228e-15,3.920e-15,-8.7,45.00,959.2,89.15,-97.7,-98.4,-96.6,-97.9,-123.9,129.1,0.000,43.8,-5.8,-3.560,-80.0,123.3,-3.560,25.0,25.0,5.000,172.71,3.06,205.32,7.25,81.88,12.51,1.48,88774.9,6.7961e+11,2.452e+02,1.637e+00,3.806,1.5070,1.0378e+05,0.00,0.00,39.96,0.0000e+00,0.00,0.00,44.01,8.5269e+07,0.09,0.01,28.01,4.2861e+10,3.34,6.31,2.02,1.7630e+08,0.19,0.03,28.02,1.3037e+06,0.00,0.00,32.00,2.9093e+11,45.02,42.81,4.00,2.8018e+11,10.93,41.23,1.01,6.5370e+10,40.43,9.62,16.00,0.0000e+00,0.00,0.00,18.02,0.0,0.000e+00,0.000e+00,0.0,0.0,0.0,0.0,0.000e+00,0.000e+00,345.800,73.77,345.802,3377.781,163.5,117.633,125.4,155.8,129.420,0.283,-0.001,-0.001,0.300,0.002,0.000,0.000,0.000,99,0.0
