degree,order,C,S
27,0,-2.02687019376e-7,0.0
27,1,2.76536236233e-8,1.08882059315e-8
27,2,-9.97684871347e-8,1.65766540562e-7
27,3,-1.77638776978e-8,1.55217068346e-7
27,4,2.69794980781e-7,-1.25737636137e-9
27,5,8.76305091114e-8,2.29145642073e-7
27,6,5.39278188439e-8,-2.2804236572e-7
27,7,1.12736314195e-7,-1.1918657327e-7
27,8,-1.03326335154e-7,-1.21516848953e-7
27,9,3.80402446444e-8,-2.58072605461e-7
27,10,-1.44672213145e-7,1.03943274807e-8
27,11,-1.99474502816e-7,-1.68395729943e-7
27,12,7.2559268231e-8,1.29514769575e-7
27,13,-1.51003229257e-7,-1.41062512924e-7
27,14,5.39725009371e-8,7.68257144043e-8
27,15,-1.07275035299e-7,5.74027272844e-8
27,16,-9.63302096937e-8,-7.99746557926e-8
27,17,1.42784093434e-7,3.68462058009e-7
27,18,-8.39590971191e-8,1.56608812894e-7
27,19,4.66621801299e-7,1.3330285551e-7
27,20,-8.28226674172e-8,-2.63701603675e-8
27,21,1.68936705595e-7,-2.77749156562e-7
27,22,6.72756445277e-8,3.20142652997e-7
27,23,4.29773488114e-8,-2.73416790581e-7
27,24,1.27832616929e-7,3.417095329e-9
27,25,-1.26875689546e-7,-4.96638831866e-7
27,26,-2.47554663873e-7,2.70324345658e-7
27,27,4.38011809305e-7,-1.60415335107e-7
28,0,4.29103749124e-8,0.0
28,1,1.31154094216e-7,1.49238560348e-7
28,2,6.72152109057e-8,6.09367498891e-8
28,3,1.18072371192e-7,-7.79526132368e-8
28,4,1.75963117757e-7,-1.11884193087e-7
28,5,-8.06949976143e-8,-8.94022985544e-8
28,6,1.05117428616e-7,-1.84298715467e-7
28,7,-1.69035430495e-7,2.28462761617e-8
28,8,-1.72354625189e-7,-1.46471894138e-7
28,9,-4.77798904383e-8,1.55596523234e-7
28,10,-1.97559350122e-7,5.45478311491e-8
28,11,1.47562049341e-7,1.12065984325e-7
28,12,-1.19784754037e-8,1.07696839364e-7
28,13,3.10178263843e-8,5.06193455705e-8
28,14,2.31949860476e-8,1.61032286404e-7
28,15,-2.95542708274e-8,3.57982376764e-8
28,16,1.79489745538e-7,-2.51005077739e-9
28,17,1.3599264953e-7,2.27192978189e-7
28,18,1.26433706142e-7,-2.34156418425e-7
28,19,2.30721968937e-7,3.86534547396e-8
28,20,-1.26734209236e-7,-3.69976169875e-7
28,21,1.61614647514e-7,-1.08791758083e-8
28,22,-2.64904969312e-7,-2.59521676741e-8
28,23,3.44762481441e-7,-6.70478521782e-8
28,24,-2.35662386265e-7,4.78528304501e-8
28,25,1.55115817607e-8,-2.88350711445e-7
28,26,-2.18918636059e-7,5.22006985023e-7
28,27,2.60382479798e-7,-4.42672335602e-9
28,28,-3.23595953698e-7,-3.35488754901e-7
29,0,7.31785560117e-8,0.0
29,1,-2.92982077383e-8,6.57049259751e-8
29,2,5.13138379265e-8,-9.1949273136e-8
29,3,-1.56584143425e-8,-1.6908057469e-7
29,4,-1.04364219035e-7,-3.57803503487e-8
29,5,-1.70256610283e-7,-1.43165583041e-7
29,6,-4.329971839e-8,4.20848249532e-8
29,7,-1.61552278184e-7,1.11299238319e-7
29,8,-1.23066332776e-8,1.19057583731e-7
29,9,-1.58021618374e-8,2.11050965559e-7
29,10,7.61363967184e-8,5.72340425985e-8
29,11,2.07101702791e-7,3.82870403366e-8
29,12,-1.73422532548e-8,-5.51496552208e-8
29,13,1.51799385876e-7,6.2333414479e-8
29,14,3.25375175979e-8,-6.31073359865e-8
29,15,2.59591768939e-8,-3.57707313611e-9
29,16,5.61127191633e-8,2.6834740231e-8
29,17,3.55122195435e-9,-7.82630791766e-8
29,18,1.46429412351e-8,-2.05883993578e-7
29,19,-2.4391517901e-7,-9.22512835278e-8
29,20,-5.92480575353e-8,-2.04828231324e-7
29,21,-1.10944078962e-7,1.72421232576e-7
29,22,-9.59846436755e-8,-4.27552571238e-8
29,23,1.2320923872e-7,2.27849063941e-7
29,24,-9.18821898612e-8,-1.21069832525e-7
29,25,2.18180879406e-7,2.29799363457e-7
29,26,-9.57371601915e-8,1.41301598007e-7
29,27,3.56073138915e-7,-5.97708769378e-8
29,28,2.63862154736e-8,-1.45967247419e-7
29,29,-1.84856132304e-7,2.75868920862e-7
30,0,3.85694619253e-8,0.0
30,1,-5.98681987738e-8,-7.13453316704e-8
30,2,-2.46218371027e-8,-1.21329628794e-8
30,3,-6.76615681755e-8,1.29599090581e-8
30,4,-1.57015557695e-7,3.52870509445e-8
30,5,-4.53742576515e-8,4.365472245e-8
30,6,-2.14752315904e-8,1.53164696691e-7
30,7,2.70495786482e-8,5.21160025321e-8
30,8,1.86993050991e-7,1.13219377679e-7
30,9,1.90829606163e-8,7.48199973868e-9
30,10,1.51424615947e-7,-1.49848875474e-7
30,11,-5.06452664529e-8,-5.11478064836e-8
30,12,-4.72245666954e-8,-1.26463035464e-7
30,13,-6.86620817548e-8,-3.01290297354e-8
30,14,-6.44928596505e-8,-1.03442599115e-7
30,15,1.98259697799e-8,1.42813624743e-8
30,16,9.5421131872e-9,-1.2842519046e-8
30,17,-7.40571217819e-8,1.60644875889e-10
30,18,-6.3218285989e-8,1.67255288181e-8
30,19,-2.18807547947e-7,9.56651882656e-8
30,20,6.69054417752e-8,1.76680838599e-7
30,21,-6.60337940756e-8,1.08816870025e-7
30,22,1.81893657998e-7,1.86209510667e-8
30,23,-2.03992006684e-8,1.52631702462e-7
30,24,1.0069692574e-7,-1.19717867652e-7
30,25,-6.27326740285e-9,1.77969559312e-7
30,26,4.70134044765e-8,-3.82366062798e-7
30,27,1.3655672399e-7,-8.81741675474e-8
30,28,-2.29768035089e-7,-2.1666676386e-7
30,29,-6.93734336361e-8,-1.04515943248e-8
30,30,2.67308346821e-7,-1.07681673725e-7
31,0,-4.49236654034e-9,0.0
31,1,-5.04193570881e-8,-2.69842497494e-8
31,2,-3.66902881005e-8,3.75165824885e-8
31,3,-1.67904852075e-8,1.4900240844e-7
31,4,-9.41952907338e-9,5.23266625865e-8
31,5,1.51682429011e-7,4.37812018751e-8
31,6,4.39686117468e-8,4.72415368574e-8
31,7,1.7991439564e-7,-6.58078666371e-8
31,8,4.64288761977e-8,-7.35256362974e-8
31,9,2.25285783369e-8,-1.08899304318e-7
31,10,-8.67888321499e-8,-5.17049158445e-8
31,11,-6.57695326927e-8,9.82642950041e-9
31,12,-1.06886329987e-7,1.82884565319e-8
31,13,-7.73696990473e-8,9.7874876322e-8
31,14,-7.79060432588e-8,4.35124198987e-8
31,15,1.56681089978e-8,-2.86798476556e-9
31,16,-6.42460313855e-8,3.62744102459e-8
31,17,-1.56125180588e-8,9.46910813953e-8
31,18,6.06478695511e-8,3.89682962021e-8
31,19,3.46738378504e-8,1.08785818687e-7
31,20,1.95065667993e-7,1.30671606331e-7
31,21,1.2525189738e-7,-3.85373510597e-8
31,22,7.88792597977e-8,-4.38653544861e-8
31,23,-3.96321080875e-8,-1.00145158352e-7
31,24,7.46954224506e-8,3.3113683918e-8
31,25,-1.59171730914e-7,-2.5933728397e-8
31,26,1.18196731282e-7,-1.69904439562e-7
31,27,-7.06785105308e-8,-8.25218043825e-8
31,28,-8.58495461937e-8,-1.01778873432e-7
31,29,-2.14301534187e-8,1.91043101006e-7
31,30,-1.17746054355e-7,1.19803723594e-7
31,31,-1.07490708261e-7,6.32346288384e-8
32,0,-9.94070250913e-9,0.0
32,1,3.58102681849e-9,5.45532802585e-9
32,2,8.53495385671e-8,1.45928890723e-8
32,3,1.71766348472e-8,3.8716450996e-8
32,4,1.27032770824e-7,-9.62194638611e-8
32,5,8.69260113776e-8,-1.67258285166e-12
32,6,-4.06810525617e-8,-1.85529132996e-7
32,7,8.5403427356e-8,-6.20082213882e-8
32,8,-1.99240926794e-7,-3.07846524967e-8
32,9,-5.86392277381e-9,-9.23271909208e-8
32,10,-8.59316549338e-8,9.7275850909e-8
32,11,-7.0339557221e-8,1.00631419434e-8
32,12,1.0827801049e-8,8.20745310113e-8
32,13,1.0398824932e-7,7.79830335095e-8
32,14,7.95603193908e-8,3.69537699138e-8
32,15,5.99753226177e-8,-4.86497854688e-8
32,16,-8.54824162872e-8,9.31976053554e-9
32,17,7.72084270376e-8,7.18635012013e-9
32,18,1.16784548071e-8,-3.01918988455e-8
32,19,9.12492473453e-8,-8.92044717763e-8
32,20,5.91947463335e-8,-3.15396133426e-8
32,21,6.24114357232e-8,-1.37285188157e-7
32,22,-1.18989994522e-7,-7.08418755814e-8
32,23,-6.40542119897e-8,1.96309948309e-8
32,24,-1.1545622081e-7,8.10331092651e-8
32,25,-8.84767268722e-10,-5.24770166539e-8
32,26,-1.84523174167e-8,7.83851592846e-10
32,27,-2.8363074489e-8,-3.62881099935e-9
32,28,1.4412589776e-8,1.5930018801e-7
32,29,1.20170397272e-7,1.31661341905e-7
32,30,-1.7722440936e-8,-8.96833370862e-8
32,31,1.55996815722e-7,6.02689415123e-8
32,32,4.04759216025e-8,2.02046100901e-8
33,0,-3.33016477465e-8,0.0
33,1,3.20501452065e-8,-8.02485664121e-8
33,2,2.67431533459e-8,3.45212535594e-8
33,3,-1.11194934912e-8,-6.83855716851e-8
33,4,7.74477232887e-8,-5.00172647723e-8
33,5,-9.17200067602e-8,3.95097322034e-8
33,6,-6.4483317087e-8,-1.14251363184e-7
